,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.734637451218479,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.729720427131013,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.6815534647414294,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.7630979366849826,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.7017570798588584,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.6281558529856457,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.588159026575618,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.6220145392980507,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.6172502362424552,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.836290522235217,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.564992742101552,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.8698611860827725,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.6247215091587086,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.8247906434923507,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.500968228740065,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.6750670156096334,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.7273945184580994,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.6965108724629805,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.8151909881929136,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,3.6544066465600813,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
