,complexity,transformer,epochs,explanation
0,3.8233780377036797,authentic_opposing_information,100,TSEvo'>
1,3.800555284372061,authentic_opposing_information,100,TSEvo'>
2,3.848590340885581,authentic_opposing_information,100,TSEvo'>
3,3.8216256568560762,authentic_opposing_information,100,TSEvo'>
4,3.8363028052588692,authentic_opposing_information,100,TSEvo'>
5,3.8752745306306915,authentic_opposing_information,100,TSEvo'>
6,3.848235753225317,authentic_opposing_information,100,TSEvo'>
7,3.8798821210906014,authentic_opposing_information,100,TSEvo'>
8,3.836610207027277,authentic_opposing_information,100,TSEvo'>
9,3.8128701532954166,authentic_opposing_information,100,TSEvo'>
10,3.833762139601149,authentic_opposing_information,100,TSEvo'>
11,3.8624160827284943,authentic_opposing_information,100,TSEvo'>
12,3.8606174766352566,authentic_opposing_information,100,TSEvo'>
13,3.8592767050881336,authentic_opposing_information,100,TSEvo'>
14,3.787329327357551,authentic_opposing_information,100,TSEvo'>
15,3.840264054401895,authentic_opposing_information,100,TSEvo'>
16,3.790578646864319,authentic_opposing_information,100,TSEvo'>
17,3.8473325021982263,authentic_opposing_information,100,TSEvo'>
18,3.8596041070251452,authentic_opposing_information,100,TSEvo'>
19,3.8708911034781357,authentic_opposing_information,100,TSEvo'>
