,complexity,method,tsr,explanation
0,3.1498148386380476,SG,True,Saliency_PTY'>
1,3.215588918554729,SG,True,Saliency_PTY'>
2,3.160164949455817,SG,True,Saliency_PTY'>
3,3.135588178653112,SG,True,Saliency_PTY'>
4,3.1395811347101383,SG,True,Saliency_PTY'>
5,2.983208786672867,SG,True,Saliency_PTY'>
6,3.1763896234158473,SG,True,Saliency_PTY'>
7,3.0818245598633673,SG,True,Saliency_PTY'>
8,3.2465614293378207,SG,True,Saliency_PTY'>
9,3.1226199841373643,SG,True,Saliency_PTY'>
10,3.1690083249775576,SG,True,Saliency_PTY'>
11,3.0444209737625756,SG,True,Saliency_PTY'>
12,3.188547953908631,SG,True,Saliency_PTY'>
13,3.0997382819797528,SG,True,Saliency_PTY'>
14,3.101094461333106,SG,True,Saliency_PTY'>
15,3.1491734214764824,SG,True,Saliency_PTY'>
16,3.1933065435312593,SG,True,Saliency_PTY'>
17,3.124711554704063,SG,True,Saliency_PTY'>
18,3.1600953188667704,SG,True,Saliency_PTY'>
19,3.119595628221491,SG,True,Saliency_PTY'>
