,complexity,transformer,epochs,explanation
0,3.7165738047031547,authentic_opposing_information,100,TSEvo'>
1,3.7257357402424067,authentic_opposing_information,100,TSEvo'>
2,3.7556678084068422,authentic_opposing_information,100,TSEvo'>
3,3.6682278322596544,authentic_opposing_information,100,TSEvo'>
4,3.7183413184813756,authentic_opposing_information,100,TSEvo'>
5,3.724159815009335,authentic_opposing_information,100,TSEvo'>
6,3.7516791815135706,authentic_opposing_information,100,TSEvo'>
7,3.692140359734913,authentic_opposing_information,100,TSEvo'>
8,3.658621073898162,authentic_opposing_information,100,TSEvo'>
9,3.6778357482663155,authentic_opposing_information,100,TSEvo'>
10,3.716663232432347,authentic_opposing_information,100,TSEvo'>
11,3.664612521444258,authentic_opposing_information,100,TSEvo'>
12,3.683575157143246,authentic_opposing_information,100,TSEvo'>
13,3.7081447177978237,authentic_opposing_information,100,TSEvo'>
14,3.7033643768497275,authentic_opposing_information,100,TSEvo'>
15,3.6985166010781665,authentic_opposing_information,100,TSEvo'>
16,3.7039362222754897,authentic_opposing_information,100,TSEvo'>
17,3.6031460699470323,authentic_opposing_information,100,TSEvo'>
18,3.6911616871644073,authentic_opposing_information,100,TSEvo'>
19,3.721942384551594,authentic_opposing_information,100,TSEvo'>
