,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8464123967156345,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.889236190258197,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.8843865540427553,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.8469472426252,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.779891538734536,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.838567110416436,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.8020825535886162,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.755568719838256,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.8919192214150393,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.843375735741369,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.82995917613372,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.8910825869885373,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.800774988973906,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
