,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.86545931609376,50,NG,dtw,500,1,NativeGuideCF'>
1,3.8236480287876673,50,NG,dtw,500,1,NativeGuideCF'>
2,3.8776191021625497,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8289591502397613,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8189920137172035,50,NG,dtw,500,1,NativeGuideCF'>
5,3.830277809423602,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8849832063054976,50,NG,dtw,500,1,NativeGuideCF'>
7,3.8165040877488443,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8797063840588946,50,NG,dtw,500,1,NativeGuideCF'>
9,3.8317055744569193,50,NG,dtw,500,1,NativeGuideCF'>
10,3.847376070705726,50,NG,dtw,500,1,NativeGuideCF'>
11,3.8589951986967046,50,NG,dtw,500,1,NativeGuideCF'>
12,3.863582033624375,50,NG,dtw,500,1,NativeGuideCF'>
13,3.7268971910699404,50,NG,dtw,500,1,NativeGuideCF'>
14,3.8695426994811633,50,NG,dtw,500,1,NativeGuideCF'>
15,3.8167405558734515,50,NG,dtw,500,1,NativeGuideCF'>
16,3.8546346458798264,50,NG,dtw,500,1,NativeGuideCF'>
17,3.8346621089893365,50,NG,dtw,500,1,NativeGuideCF'>
18,3.8472197311993614,50,NG,dtw,500,1,NativeGuideCF'>
19,3.8165040877488443,50,NG,dtw,500,1,NativeGuideCF'>
