,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8794073247667487,50,NG,dtw,500,1,NativeGuideCF'>
1,3.879868990481133,50,NG,dtw,500,1,NativeGuideCF'>
2,3.8794073247667487,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8674539506570347,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8770331883180402,50,NG,dtw,500,1,NativeGuideCF'>
5,3.8764910665366776,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8682656696227724,50,NG,dtw,500,1,NativeGuideCF'>
7,3.879314327580055,50,NG,dtw,500,1,NativeGuideCF'>
8,3.879314327580055,50,NG,dtw,500,1,NativeGuideCF'>
9,3.872159808771794,50,NG,dtw,500,1,NativeGuideCF'>
10,3.862439737583385,50,NG,dtw,500,1,NativeGuideCF'>
11,3.867883068090005,50,NG,dtw,500,1,NativeGuideCF'>
12,3.884397583853288,50,NG,dtw,500,1,NativeGuideCF'>
13,3.883942959612628,50,NG,dtw,500,1,NativeGuideCF'>
14,3.834556028170321,50,NG,dtw,500,1,NativeGuideCF'>
15,3.8697116389387305,50,NG,dtw,500,1,NativeGuideCF'>
16,3.884397583853288,50,NG,dtw,500,1,NativeGuideCF'>
17,3.852583194621832,50,NG,dtw,500,1,NativeGuideCF'>
18,3.879314327580055,50,NG,dtw,500,1,NativeGuideCF'>
19,3.879235882733393,50,NG,dtw,500,1,NativeGuideCF'>
