,complexity,method,tsr,explanation
0,3.577217642277363,GRAD,False,Saliency_PTY'>
1,3.4781208657881466,GRAD,False,Saliency_PTY'>
2,3.4392945778709887,GRAD,False,Saliency_PTY'>
3,3.571262332753867,GRAD,False,Saliency_PTY'>
4,3.500359876746772,GRAD,False,Saliency_PTY'>
5,3.4103216493765585,GRAD,False,Saliency_PTY'>
6,3.539339483245465,GRAD,False,Saliency_PTY'>
7,3.6248241561092787,GRAD,False,Saliency_PTY'>
8,3.5875239568839024,GRAD,False,Saliency_PTY'>
9,3.5692223040016775,GRAD,False,Saliency_PTY'>
10,3.480325806427989,GRAD,False,Saliency_PTY'>
11,3.5615707350120314,GRAD,False,Saliency_PTY'>
12,3.538480337325871,GRAD,False,Saliency_PTY'>
13,3.476606435079778,GRAD,False,Saliency_PTY'>
14,3.5420167038644093,GRAD,False,Saliency_PTY'>
15,3.530576706333969,GRAD,False,Saliency_PTY'>
16,3.536317729137461,GRAD,False,Saliency_PTY'>
17,3.565307266083284,GRAD,False,Saliency_PTY'>
18,3.5866608587520954,GRAD,False,Saliency_PTY'>
19,3.560646330357135,GRAD,False,Saliency_PTY'>
