,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8310929524195547,50,NG,dtw,500,1,NativeGuideCF'>
1,3.828642762589702,50,NG,dtw,500,1,NativeGuideCF'>
2,3.8041951642675427,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8459193541053818,50,NG,dtw,500,1,NativeGuideCF'>
4,3.860260262507569,50,NG,dtw,500,1,NativeGuideCF'>
5,3.860137032800343,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8306032170961557,50,NG,dtw,500,1,NativeGuideCF'>
7,3.8189197866089284,50,NG,dtw,500,1,NativeGuideCF'>
8,3.850967378999771,50,NG,dtw,500,1,NativeGuideCF'>
9,3.851115272863953,50,NG,dtw,500,1,NativeGuideCF'>
10,3.8420811419717067,50,NG,dtw,500,1,NativeGuideCF'>
11,3.846634354541182,50,NG,dtw,500,1,NativeGuideCF'>
12,3.845747769178699,50,NG,dtw,500,1,NativeGuideCF'>
13,3.852529266641938,50,NG,dtw,500,1,NativeGuideCF'>
14,3.840788060033439,50,NG,dtw,500,1,NativeGuideCF'>
15,3.842407618756577,50,NG,dtw,500,1,NativeGuideCF'>
16,3.8552376999611773,50,NG,dtw,500,1,NativeGuideCF'>
17,3.826981694301306,50,NG,dtw,500,1,NativeGuideCF'>
18,3.860137032800343,50,NG,dtw,500,1,NativeGuideCF'>
19,3.854188678451316,50,NG,dtw,500,1,NativeGuideCF'>
