,complexity,transformer,epochs,explanation
0,3.8240463902283364,authentic_opposing_information,100,TSEvo'>
1,3.847311319876888,authentic_opposing_information,100,TSEvo'>
2,3.782859891444172,authentic_opposing_information,100,TSEvo'>
3,3.8379302247123714,authentic_opposing_information,100,TSEvo'>
4,3.8375725170725543,authentic_opposing_information,100,TSEvo'>
5,3.808332778338845,authentic_opposing_information,100,TSEvo'>
6,3.7819991474740657,authentic_opposing_information,100,TSEvo'>
7,3.8308191058118304,authentic_opposing_information,100,TSEvo'>
8,3.816777492720846,authentic_opposing_information,100,TSEvo'>
9,3.801988593392959,authentic_opposing_information,100,TSEvo'>
10,3.8056685290317223,authentic_opposing_information,100,TSEvo'>
11,3.8534927985088014,authentic_opposing_information,100,TSEvo'>
12,3.8204955087152355,authentic_opposing_information,100,TSEvo'>
13,3.8326204869092915,authentic_opposing_information,100,TSEvo'>
14,3.820986340535359,authentic_opposing_information,100,TSEvo'>
15,3.8100664507082813,authentic_opposing_information,100,TSEvo'>
16,3.82548506863804,authentic_opposing_information,100,TSEvo'>
17,3.8051884105337948,authentic_opposing_information,100,TSEvo'>
18,3.8397705754209306,authentic_opposing_information,100,TSEvo'>
19,3.8122555811868235,authentic_opposing_information,100,TSEvo'>
