,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.857897534752045,50,NG,dtw,500,1,NativeGuideCF'>
1,3.8229464315886883,50,NG,dtw,500,1,NativeGuideCF'>
2,3.8543402172716954,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8683608597733916,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8400648475466803,50,NG,dtw,500,1,NativeGuideCF'>
5,3.8773690785965407,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8381771473828743,50,NG,dtw,500,1,NativeGuideCF'>
7,3.875694184693564,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8705979961684123,50,NG,dtw,500,1,NativeGuideCF'>
9,3.8912407917927814,50,NG,dtw,500,1,NativeGuideCF'>
10,3.87167055144604,50,NG,dtw,500,1,NativeGuideCF'>
11,3.8793593705366636,50,NG,dtw,500,1,NativeGuideCF'>
12,3.8361388218313373,50,NG,dtw,500,1,NativeGuideCF'>
13,3.8743493168094263,50,NG,dtw,500,1,NativeGuideCF'>
14,3.852556440688465,50,NG,dtw,500,1,NativeGuideCF'>
15,3.778515011450019,50,NG,dtw,500,1,NativeGuideCF'>
16,3.8516414819290192,50,NG,dtw,500,1,NativeGuideCF'>
17,3.844631542897027,50,NG,dtw,500,1,NativeGuideCF'>
18,3.8451317689003877,50,NG,dtw,500,1,NativeGuideCF'>
19,3.87175955084175,50,NG,dtw,500,1,NativeGuideCF'>
