,complexity,transformer,epochs,explanation
0,3.696894322344444,mutate_both,100,TSEvo'>
1,3.7157191644602823,mutate_both,100,TSEvo'>
2,3.7639999428312825,mutate_both,100,TSEvo'>
3,3.775371551259846,mutate_both,100,TSEvo'>
4,3.6398775487725405,mutate_both,100,TSEvo'>
5,3.7082102783373148,mutate_both,100,TSEvo'>
6,3.71679336826741,mutate_both,100,TSEvo'>
7,3.7145301882926423,mutate_both,100,TSEvo'>
8,3.70342503229495,mutate_both,100,TSEvo'>
9,3.673138271662281,mutate_both,100,TSEvo'>
10,3.718904763882761,mutate_both,100,TSEvo'>
11,3.6117962898142824,mutate_both,100,TSEvo'>
12,3.681027616776802,mutate_both,100,TSEvo'>
13,3.715081601466035,mutate_both,100,TSEvo'>
14,3.7408485827693774,mutate_both,100,TSEvo'>
15,3.666562440818938,mutate_both,100,TSEvo'>
16,3.6950158635148114,mutate_both,100,TSEvo'>
17,3.6496004057366807,mutate_both,100,TSEvo'>
18,3.7041083401460466,mutate_both,100,TSEvo'>
19,3.686028390824137,mutate_both,100,TSEvo'>
