,complexity,method,tsr,explanation
0,3.126135916313648,GS,False,Saliency_PTY'>
1,3.4148560076779906,GS,False,Saliency_PTY'>
2,3.5039269337570675,GS,False,Saliency_PTY'>
3,3.315983405863218,GS,False,Saliency_PTY'>
4,3.2129304247744273,GS,False,Saliency_PTY'>
5,3.4235653581152645,GS,False,Saliency_PTY'>
6,3.4709711293615646,GS,False,Saliency_PTY'>
7,3.409432680736471,GS,False,Saliency_PTY'>
8,3.193060014425479,GS,False,Saliency_PTY'>
9,3.2276484619134176,GS,False,Saliency_PTY'>
10,3.4738908426767274,GS,False,Saliency_PTY'>
11,3.2237300465230088,GS,False,Saliency_PTY'>
12,3.2993493245448122,GS,False,Saliency_PTY'>
13,3.3867276883718924,GS,False,Saliency_PTY'>
14,3.217753222798948,GS,False,Saliency_PTY'>
15,3.398218965577113,GS,False,Saliency_PTY'>
16,3.413802733248882,GS,False,Saliency_PTY'>
17,3.2655962436749935,GS,False,Saliency_PTY'>
18,3.3097361831494285,GS,False,Saliency_PTY'>
19,3.5137717671816002,GS,False,Saliency_PTY'>
