,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8053416165404204,50,NG,dtw,500,1,NativeGuideCF'>
1,3.8568301835011023,50,NG,dtw,500,1,NativeGuideCF'>
2,3.7912447195960497,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8271037162612727,50,NG,dtw,500,1,NativeGuideCF'>
4,3.842664014681337,50,NG,dtw,500,1,NativeGuideCF'>
5,3.843606445586827,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8338382533674404,50,NG,dtw,500,1,NativeGuideCF'>
7,3.823114545211193,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8269650297353945,50,NG,dtw,500,1,NativeGuideCF'>
9,3.8268192496199904,50,NG,dtw,500,1,NativeGuideCF'>
10,3.8151738948609992,50,NG,dtw,500,1,NativeGuideCF'>
11,3.7861142378315926,50,NG,dtw,500,1,NativeGuideCF'>
12,3.824814699798101,50,NG,dtw,500,1,NativeGuideCF'>
13,3.8227241162484575,50,NG,dtw,500,1,NativeGuideCF'>
14,3.816902439925036,50,NG,dtw,500,1,NativeGuideCF'>
15,3.784259671546088,50,NG,dtw,500,1,NativeGuideCF'>
16,3.8389293728045693,50,NG,dtw,500,1,NativeGuideCF'>
17,3.834834949224509,50,NG,dtw,500,1,NativeGuideCF'>
18,3.8248666015905117,50,NG,dtw,500,1,NativeGuideCF'>
19,3.851224955639587,50,NG,dtw,500,1,NativeGuideCF'>
