,complexity,method,tsr,explanation
0,2.903608603039841,FO,True,Saliency_PTY'>
1,2.8689455814850113,FO,True,Saliency_PTY'>
2,2.903313098542676,FO,True,Saliency_PTY'>
3,2.9920523408103756,FO,True,Saliency_PTY'>
4,2.93327091723017,FO,True,Saliency_PTY'>
5,3.04541995537684,FO,True,Saliency_PTY'>
6,2.78725756368823,FO,True,Saliency_PTY'>
7,2.9672127042808722,FO,True,Saliency_PTY'>
8,3.1118053242489525,FO,True,Saliency_PTY'>
9,2.8487228593579874,FO,True,Saliency_PTY'>
10,2.9155301652952303,FO,True,Saliency_PTY'>
11,2.76694762825304,FO,True,Saliency_PTY'>
12,2.8074284934196223,FO,True,Saliency_PTY'>
13,2.7770803636215344,FO,True,Saliency_PTY'>
14,2.8902908985836504,FO,True,Saliency_PTY'>
15,3.0804725823312995,FO,True,Saliency_PTY'>
16,3.0391492388663184,FO,True,Saliency_PTY'>
17,3.071858064574709,FO,True,Saliency_PTY'>
18,3.011992866023063,FO,True,Saliency_PTY'>
19,3.055645629370111,FO,True,Saliency_PTY'>
