,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.7484392484703974,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.7011149845766784,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.828886562357063,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.553380739591882,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.8513844216844637,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.628576887031839,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.8160090991670206,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.712093640113725,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.6230171813167096,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.8830810874218424,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.6644647053518913,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.6052049990774653,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.654642963102024,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.723114542822626,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.777300539410671,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.758030251216938,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.6379144287979552,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.589449033008646,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.76096247412442,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
