,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8857809898581173,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.768698841442758,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.8538086639332816,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.8978947046202017,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.8654888747782827,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.809373231766763,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.89071943263096,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.8512522818963717,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.880809832099963,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.846816409995989,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.8793565532526206,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.8876892626894444,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.7455447715450942,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.735598600450617,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.7809956887196514,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.821447353516772,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.8427302047036145,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
