,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.2565861967755313,IG,False,Saliency_PTY'>
1,True,-0.05477429844613903,IG,False,Saliency_PTY'>
2,True,0.3369279957794547,IG,False,Saliency_PTY'>
3,True,-0.20097888751800397,IG,False,Saliency_PTY'>
4,True,0.44457610249573676,IG,False,Saliency_PTY'>
5,True,0.01628834109154599,IG,False,Saliency_PTY'>
6,True,-0.03808157561664731,IG,False,Saliency_PTY'>
7,True,-0.07910425289667063,IG,False,Saliency_PTY'>
8,True,-0.11735664935513884,IG,False,Saliency_PTY'>
9,True,0.38616531544862953,IG,False,Saliency_PTY'>
10,True,0.38364510296369525,IG,False,Saliency_PTY'>
11,True,-0.003155837946193718,IG,False,Saliency_PTY'>
12,True,-0.0014633556280121362,IG,False,Saliency_PTY'>
13,True,-0.22858995308166932,IG,False,Saliency_PTY'>
14,True,-0.07907313625905003,IG,False,Saliency_PTY'>
15,True,0.2631568188151653,IG,False,Saliency_PTY'>
16,True,0.360824539461371,IG,False,Saliency_PTY'>
17,True,0.23037917640095062,IG,False,Saliency_PTY'>
18,True,-0.128428485250202,IG,False,Saliency_PTY'>
19,True,-0.11954146877365832,IG,False,Saliency_PTY'>
