,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,GRAD,False,Saliency_PTY'>
1,True,0.1327240139577404,GRAD,False,Saliency_PTY'>
2,True,0.15422365527478718,GRAD,False,Saliency_PTY'>
3,True,,GRAD,False,Saliency_PTY'>
4,True,0.3315834130134869,GRAD,False,Saliency_PTY'>
5,True,0.31279134367997036,GRAD,False,Saliency_PTY'>
6,True,0.20002866102893632,GRAD,False,Saliency_PTY'>
7,True,,GRAD,False,Saliency_PTY'>
8,True,0.2545773610324448,GRAD,False,Saliency_PTY'>
9,True,0.2779243032283045,GRAD,False,Saliency_PTY'>
10,True,0.1693927062221473,GRAD,False,Saliency_PTY'>
11,True,,GRAD,False,Saliency_PTY'>
12,True,0.190622585448755,GRAD,False,Saliency_PTY'>
13,True,0.36217799588311206,GRAD,False,Saliency_PTY'>
14,True,,GRAD,False,Saliency_PTY'>
15,True,,GRAD,False,Saliency_PTY'>
16,True,0.14394416438292137,GRAD,False,Saliency_PTY'>
17,True,-0.053751009138920405,GRAD,False,Saliency_PTY'>
18,True,,GRAD,False,Saliency_PTY'>
19,True,,GRAD,False,Saliency_PTY'>
