,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.15702240284898386,FO,True,Saliency_PTY'>
1,True,0.07753031149042344,FO,True,Saliency_PTY'>
2,True,0.015978612586413067,FO,True,Saliency_PTY'>
3,True,0.3996114728950539,FO,True,Saliency_PTY'>
4,True,0.18774189364608732,FO,True,Saliency_PTY'>
5,True,0.08673648098272152,FO,True,Saliency_PTY'>
6,True,-0.12212891170930734,FO,True,Saliency_PTY'>
7,True,-0.021890335195729988,FO,True,Saliency_PTY'>
8,True,0.30124666570864017,FO,True,Saliency_PTY'>
9,True,0.03957512497099743,FO,True,Saliency_PTY'>
10,True,0.4322103726739835,FO,True,Saliency_PTY'>
11,True,0.05947065886830307,FO,True,Saliency_PTY'>
12,True,0.2085396895569742,FO,True,Saliency_PTY'>
13,True,-0.14614246481321597,FO,True,Saliency_PTY'>
14,True,-0.07360683675571866,FO,True,Saliency_PTY'>
15,True,-0.10929131665929065,FO,True,Saliency_PTY'>
16,True,0.09000387508480641,FO,True,Saliency_PTY'>
17,True,0.33154327416848106,FO,True,Saliency_PTY'>
18,True,-0.05806432541121858,FO,True,Saliency_PTY'>
19,True,0.05030085173446651,FO,True,Saliency_PTY'>
