,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.34339531694518044,IG,True,Saliency_PTY'>
1,True,-0.19487201173343702,IG,True,Saliency_PTY'>
2,True,-0.10827450627686241,IG,True,Saliency_PTY'>
3,True,0.5266072861354942,IG,True,Saliency_PTY'>
4,True,-0.1713587424466531,IG,True,Saliency_PTY'>
5,True,0.4048003025580968,IG,True,Saliency_PTY'>
6,True,0.4508211232556835,IG,True,Saliency_PTY'>
7,True,0.5299477320043724,IG,True,Saliency_PTY'>
8,True,-0.28739918980763257,IG,True,Saliency_PTY'>
9,True,0.3873342321304598,IG,True,Saliency_PTY'>
10,True,0.5221422963007585,IG,True,Saliency_PTY'>
11,True,0.3724017606146407,IG,True,Saliency_PTY'>
12,True,-0.229157497440849,IG,True,Saliency_PTY'>
13,True,-0.2974834318094194,IG,True,Saliency_PTY'>
14,True,0.09558056616932045,IG,True,Saliency_PTY'>
15,True,-0.07392934775814838,IG,True,Saliency_PTY'>
16,True,0.29013842235430765,IG,True,Saliency_PTY'>
17,True,0.11371660935591013,IG,True,Saliency_PTY'>
18,True,0.42938328011287685,IG,True,Saliency_PTY'>
19,True,0.24999348017382814,IG,True,Saliency_PTY'>
