,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.2810304227507303,SG,True,Saliency_PTY'>
1,True,-0.005459598252581415,SG,True,Saliency_PTY'>
2,True,-0.06351332840564734,SG,True,Saliency_PTY'>
3,True,0.059094210807305536,SG,True,Saliency_PTY'>
4,True,0.07639427698209869,SG,True,Saliency_PTY'>
5,True,-0.1925271597492104,SG,True,Saliency_PTY'>
6,True,-0.07944144034239174,SG,True,Saliency_PTY'>
7,True,-0.026976013070968138,SG,True,Saliency_PTY'>
8,True,-0.10482356448953087,SG,True,Saliency_PTY'>
9,True,0.03576732714747204,SG,True,Saliency_PTY'>
10,True,0.09321532608640358,SG,True,Saliency_PTY'>
11,True,-0.10934206123220822,SG,True,Saliency_PTY'>
12,True,-0.0235174333731119,SG,True,Saliency_PTY'>
13,True,0.06396690305973789,SG,True,Saliency_PTY'>
14,True,-0.03537610994334875,SG,True,Saliency_PTY'>
15,True,-0.010264792331026538,SG,True,Saliency_PTY'>
16,True,-0.07503522327768708,SG,True,Saliency_PTY'>
17,True,-0.14631512345726302,SG,True,Saliency_PTY'>
18,True,-0.012822427478539842,SG,True,Saliency_PTY'>
19,True,0.09010516752642697,SG,True,Saliency_PTY'>
