,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.060862320538614914,IG,True,Saliency_PTY'>
1,True,0.021054913510679896,IG,True,Saliency_PTY'>
2,True,0.49584946290514065,IG,True,Saliency_PTY'>
3,True,-0.0970531329052891,IG,True,Saliency_PTY'>
4,True,-0.11600375106089644,IG,True,Saliency_PTY'>
5,True,0.1085160991751299,IG,True,Saliency_PTY'>
6,True,0.003247099161718307,IG,True,Saliency_PTY'>
7,True,-0.07416919688510938,IG,True,Saliency_PTY'>
8,True,0.0314254623831811,IG,True,Saliency_PTY'>
9,True,0.14576373845141824,IG,True,Saliency_PTY'>
10,True,-0.18975820639994306,IG,True,Saliency_PTY'>
11,True,0.028365363993604373,IG,True,Saliency_PTY'>
12,True,-0.02604470920943183,IG,True,Saliency_PTY'>
13,True,-0.08612227711087246,IG,True,Saliency_PTY'>
14,True,0.04234691965967841,IG,True,Saliency_PTY'>
15,True,-0.1867097608534172,IG,True,Saliency_PTY'>
16,True,-0.198530817370353,IG,True,Saliency_PTY'>
17,True,0.10038183484188971,IG,True,Saliency_PTY'>
18,True,0.03188035517798237,IG,True,Saliency_PTY'>
19,True,0.11505955321940582,IG,True,Saliency_PTY'>
