,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.07708911584897533,GS,True,Saliency_PTY'>
1,True,-0.11274340568486575,GS,True,Saliency_PTY'>
2,True,0.018920251529117253,GS,True,Saliency_PTY'>
3,True,0.04008141554688889,GS,True,Saliency_PTY'>
4,True,0.20017518748967372,GS,True,Saliency_PTY'>
5,True,0.18379978921445364,GS,True,Saliency_PTY'>
6,True,0.19771294592840663,GS,True,Saliency_PTY'>
7,True,-0.04908799282046397,GS,True,Saliency_PTY'>
8,True,-0.15923023000415717,GS,True,Saliency_PTY'>
9,True,0.11726303746187652,GS,True,Saliency_PTY'>
10,True,-0.09790994416408998,GS,True,Saliency_PTY'>
11,True,0.04289872683225307,GS,True,Saliency_PTY'>
12,True,0.02295388379594576,GS,True,Saliency_PTY'>
13,True,0.11401670862798463,GS,True,Saliency_PTY'>
14,True,0.31288626640504763,GS,True,Saliency_PTY'>
15,True,-0.0890270296392776,GS,True,Saliency_PTY'>
16,True,0.015568137307145166,GS,True,Saliency_PTY'>
17,True,0.07240240311544019,GS,True,Saliency_PTY'>
18,True,-0.024883608274569,GS,True,Saliency_PTY'>
19,True,-0.08917087688327784,GS,True,Saliency_PTY'>
