,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,IG,False,Saliency_PTY'>
1,True,0.1598109561327896,IG,False,Saliency_PTY'>
2,True,0.05803869373265359,IG,False,Saliency_PTY'>
3,True,,IG,False,Saliency_PTY'>
4,True,0.09762812798873645,IG,False,Saliency_PTY'>
5,True,0.23224195208748014,IG,False,Saliency_PTY'>
6,True,0.27372670933268545,IG,False,Saliency_PTY'>
7,True,,IG,False,Saliency_PTY'>
8,True,0.241817904133895,IG,False,Saliency_PTY'>
9,True,0.05916828760991575,IG,False,Saliency_PTY'>
10,True,0.06654236483808378,IG,False,Saliency_PTY'>
11,True,,IG,False,Saliency_PTY'>
12,True,0.22206312009145537,IG,False,Saliency_PTY'>
13,True,0.04848199687172919,IG,False,Saliency_PTY'>
14,True,,IG,False,Saliency_PTY'>
15,True,,IG,False,Saliency_PTY'>
16,True,0.1974784423404575,IG,False,Saliency_PTY'>
17,True,0.3280905874365393,IG,False,Saliency_PTY'>
18,True,,IG,False,Saliency_PTY'>
19,True,,IG,False,Saliency_PTY'>
