,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,GRAD,True,Saliency_PTY'>
1,True,-0.06268192291039026,GRAD,True,Saliency_PTY'>
2,True,0.0125140792049207,GRAD,True,Saliency_PTY'>
3,True,,GRAD,True,Saliency_PTY'>
4,True,-0.05968647114131206,GRAD,True,Saliency_PTY'>
5,True,0.05939779408402072,GRAD,True,Saliency_PTY'>
6,True,0.23559146125750371,GRAD,True,Saliency_PTY'>
7,True,,GRAD,True,Saliency_PTY'>
8,True,0.27609866422075974,GRAD,True,Saliency_PTY'>
9,True,0.10657377668170681,GRAD,True,Saliency_PTY'>
10,True,0.07494164302490544,GRAD,True,Saliency_PTY'>
11,True,,GRAD,True,Saliency_PTY'>
12,True,0.30813830572963385,GRAD,True,Saliency_PTY'>
13,True,-0.06205380380151916,GRAD,True,Saliency_PTY'>
14,True,,GRAD,True,Saliency_PTY'>
15,True,,GRAD,True,Saliency_PTY'>
16,True,-0.002583682037441611,GRAD,True,Saliency_PTY'>
17,True,0.16404718803636986,GRAD,True,Saliency_PTY'>
18,True,,GRAD,True,Saliency_PTY'>
19,True,,GRAD,True,Saliency_PTY'>
