,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.07859538092005769,FO,False,Saliency_PTY'>
1,True,0.21989636809032834,FO,False,Saliency_PTY'>
2,True,-0.04445407445319284,FO,False,Saliency_PTY'>
3,True,0.09122316671381954,FO,False,Saliency_PTY'>
4,True,-0.03987258878636736,FO,False,Saliency_PTY'>
5,True,0.1988305352521275,FO,False,Saliency_PTY'>
6,True,-0.022984642609384928,FO,False,Saliency_PTY'>
7,True,0.006468997423596212,FO,False,Saliency_PTY'>
8,True,0.09078231625257589,FO,False,Saliency_PTY'>
9,True,0.023032085106282876,FO,False,Saliency_PTY'>
10,True,0.062458158635486864,FO,False,Saliency_PTY'>
11,True,0.006575894778891684,FO,False,Saliency_PTY'>
12,True,-0.018492557191464695,FO,False,Saliency_PTY'>
13,True,-0.03898300912862707,FO,False,Saliency_PTY'>
14,True,0.21129459496674913,FO,False,Saliency_PTY'>
15,True,-0.064325569033346,FO,False,Saliency_PTY'>
16,True,0.1252196769185244,FO,False,Saliency_PTY'>
17,True,-0.0843843350954532,FO,False,Saliency_PTY'>
18,True,0.21919482994632442,FO,False,Saliency_PTY'>
19,True,0.09451668940484559,FO,False,Saliency_PTY'>
