,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.10960183997896739,GS,False,Saliency_PTY'>
1,True,0.037354800493850225,GS,False,Saliency_PTY'>
2,True,0.004131061648392784,GS,False,Saliency_PTY'>
3,True,-0.1684646618173352,GS,False,Saliency_PTY'>
4,True,0.013207314273881682,GS,False,Saliency_PTY'>
5,True,-0.08554407359088909,GS,False,Saliency_PTY'>
6,True,-0.21728073937013276,GS,False,Saliency_PTY'>
7,True,-0.04952468907887753,GS,False,Saliency_PTY'>
8,True,0.0032251766225323067,GS,False,Saliency_PTY'>
9,True,0.17091309167504046,GS,False,Saliency_PTY'>
10,True,-0.10251725165343638,GS,False,Saliency_PTY'>
11,True,-0.03512182701905164,GS,False,Saliency_PTY'>
12,True,-0.09206690010564475,GS,False,Saliency_PTY'>
13,True,-0.020063105006733806,GS,False,Saliency_PTY'>
14,True,-0.19189375016888577,GS,False,Saliency_PTY'>
15,True,0.10817487662971631,GS,False,Saliency_PTY'>
16,True,0.15963742967174752,GS,False,Saliency_PTY'>
17,True,0.08512777541148206,GS,False,Saliency_PTY'>
18,True,0.05494477247075586,GS,False,Saliency_PTY'>
19,True,0.1287806815656996,GS,False,Saliency_PTY'>
