,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.11050686519010884,FO,True,Saliency_PTY'>
1,True,-0.04741200856529936,FO,True,Saliency_PTY'>
2,True,-0.1409040478839963,FO,True,Saliency_PTY'>
3,True,0.11777033152527025,FO,True,Saliency_PTY'>
4,True,0.144745352081413,FO,True,Saliency_PTY'>
5,True,-0.26822970308291005,FO,True,Saliency_PTY'>
6,True,-0.06402854942603456,FO,True,Saliency_PTY'>
7,True,0.004234428959296621,FO,True,Saliency_PTY'>
8,True,-0.1816341782032585,FO,True,Saliency_PTY'>
9,True,-0.10274043623105045,FO,True,Saliency_PTY'>
10,True,-0.12405439874830834,FO,True,Saliency_PTY'>
11,True,-0.1533011109417863,FO,True,Saliency_PTY'>
12,True,0.09146950972747651,FO,True,Saliency_PTY'>
13,True,0.21411073904683747,FO,True,Saliency_PTY'>
14,True,-0.06288768799229716,FO,True,Saliency_PTY'>
15,True,0.1758048617708611,FO,True,Saliency_PTY'>
16,True,0.0879818420694193,FO,True,Saliency_PTY'>
17,True,-0.1920907994091146,FO,True,Saliency_PTY'>
18,True,-0.18981613582369064,FO,True,Saliency_PTY'>
19,True,-0.013399999441469617,FO,True,Saliency_PTY'>
