,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.6586811415199824,GS,False,Saliency_PTY'>
1,True,-0.19106490438286194,GS,False,Saliency_PTY'>
2,True,-0.1995035716329395,GS,False,Saliency_PTY'>
3,True,0.39313066629939825,GS,False,Saliency_PTY'>
4,True,-0.09662480229268872,GS,False,Saliency_PTY'>
5,True,0.39031767035490883,GS,False,Saliency_PTY'>
6,True,0.5551223897258106,GS,False,Saliency_PTY'>
7,True,0.6428383212978491,GS,False,Saliency_PTY'>
8,True,0.0730988836950791,GS,False,Saliency_PTY'>
9,True,0.4940414365304146,GS,False,Saliency_PTY'>
10,True,0.46007641413026007,GS,False,Saliency_PTY'>
11,True,0.615247474277828,GS,False,Saliency_PTY'>
12,True,-0.20524776560017394,GS,False,Saliency_PTY'>
13,True,0.5645881894954093,GS,False,Saliency_PTY'>
14,True,0.1696707110413069,GS,False,Saliency_PTY'>
15,True,-0.053948868925962935,GS,False,Saliency_PTY'>
16,True,0.6131926859563082,GS,False,Saliency_PTY'>
17,True,-0.17085669223453082,GS,False,Saliency_PTY'>
18,True,0.558205295346706,GS,False,Saliency_PTY'>
19,True,0.5603953493154028,GS,False,Saliency_PTY'>
