,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,FO,False,Saliency_PTY'>
1,True,0.2730142883036893,FO,False,Saliency_PTY'>
2,True,0.25057243112761834,FO,False,Saliency_PTY'>
3,True,,FO,False,Saliency_PTY'>
4,True,0.3392984716336087,FO,False,Saliency_PTY'>
5,True,0.265697614889087,FO,False,Saliency_PTY'>
6,True,0.328295109574313,FO,False,Saliency_PTY'>
7,True,,FO,False,Saliency_PTY'>
8,True,0.30538136994757686,FO,False,Saliency_PTY'>
9,True,0.3566309207551278,FO,False,Saliency_PTY'>
10,True,0.394400526135674,FO,False,Saliency_PTY'>
11,True,,FO,False,Saliency_PTY'>
12,True,0.30351567313663685,FO,False,Saliency_PTY'>
13,True,0.4307886064791621,FO,False,Saliency_PTY'>
14,True,,FO,False,Saliency_PTY'>
15,True,,FO,False,Saliency_PTY'>
16,True,0.13230312913757533,FO,False,Saliency_PTY'>
17,True,0.33442776183886,FO,False,Saliency_PTY'>
18,True,,FO,False,Saliency_PTY'>
19,True,,FO,False,Saliency_PTY'>
