,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,SG,False,Saliency_PTY'>
1,True,0.482881682352325,SG,False,Saliency_PTY'>
2,True,0.33679454833967903,SG,False,Saliency_PTY'>
3,True,,SG,False,Saliency_PTY'>
4,True,0.17792807190922008,SG,False,Saliency_PTY'>
5,True,0.48968825641872427,SG,False,Saliency_PTY'>
6,True,0.25970778942394385,SG,False,Saliency_PTY'>
7,True,,SG,False,Saliency_PTY'>
8,True,0.39516875886812153,SG,False,Saliency_PTY'>
9,True,0.25150122546258885,SG,False,Saliency_PTY'>
10,True,0.4890090279147576,SG,False,Saliency_PTY'>
11,True,,SG,False,Saliency_PTY'>
12,True,0.44180844434048056,SG,False,Saliency_PTY'>
13,True,0.1963605489600657,SG,False,Saliency_PTY'>
14,True,,SG,False,Saliency_PTY'>
15,True,,SG,False,Saliency_PTY'>
16,True,0.34396080168603665,SG,False,Saliency_PTY'>
17,True,0.44572584480019917,SG,False,Saliency_PTY'>
18,True,,SG,False,Saliency_PTY'>
19,True,,SG,False,Saliency_PTY'>
