,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.029809045994913408,SG,True,Saliency_PTY'>
1,True,0.07487106582198841,SG,True,Saliency_PTY'>
2,True,0.020456864620159537,SG,True,Saliency_PTY'>
3,True,-0.0029393507050297033,SG,True,Saliency_PTY'>
4,True,0.05214993958264884,SG,True,Saliency_PTY'>
5,True,0.058239226270306234,SG,True,Saliency_PTY'>
6,True,0.11830108432935116,SG,True,Saliency_PTY'>
7,True,-0.06380476168779735,SG,True,Saliency_PTY'>
8,True,-0.15760820768154898,SG,True,Saliency_PTY'>
9,True,0.020160123263414393,SG,True,Saliency_PTY'>
10,True,0.08640786205403621,SG,True,Saliency_PTY'>
11,True,-0.08906104450491714,SG,True,Saliency_PTY'>
12,True,0.01992456131255916,SG,True,Saliency_PTY'>
13,True,-0.1265692680117816,SG,True,Saliency_PTY'>
14,True,-0.06579436690041025,SG,True,Saliency_PTY'>
15,True,-0.05623872764901837,SG,True,Saliency_PTY'>
16,True,-0.05484366948026799,SG,True,Saliency_PTY'>
17,True,-0.010878292372474167,SG,True,Saliency_PTY'>
18,True,0.12280421655356069,SG,True,Saliency_PTY'>
19,True,-0.22553768819759043,SG,True,Saliency_PTY'>
