,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.3268103991425629,IG,False,Saliency_PTY'>
1,True,0.0708972927186628,IG,False,Saliency_PTY'>
2,True,-0.3598720099753189,IG,False,Saliency_PTY'>
3,True,0.31631837919029543,IG,False,Saliency_PTY'>
4,True,-0.15200598667732917,IG,False,Saliency_PTY'>
5,True,0.5270843139888682,IG,False,Saliency_PTY'>
6,True,0.4547617168189625,IG,False,Saliency_PTY'>
7,True,0.5171621128649063,IG,False,Saliency_PTY'>
8,True,-0.1423382150527966,IG,False,Saliency_PTY'>
9,True,0.45490479173873255,IG,False,Saliency_PTY'>
10,True,0.550161713050581,IG,False,Saliency_PTY'>
11,True,0.600568613761194,IG,False,Saliency_PTY'>
12,True,-0.0544737596572553,IG,False,Saliency_PTY'>
13,True,0.46419247119919876,IG,False,Saliency_PTY'>
14,True,-0.04347341092238797,IG,False,Saliency_PTY'>
15,True,-0.2898737801482171,IG,False,Saliency_PTY'>
16,True,0.42859683456816716,IG,False,Saliency_PTY'>
17,True,-0.07435348477652026,IG,False,Saliency_PTY'>
18,True,0.3632210781147368,IG,False,Saliency_PTY'>
19,True,0.5674418499090613,IG,False,Saliency_PTY'>
