,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.25081860927148286,FO,False,Saliency_PTY'>
1,True,-0.21226342367492773,FO,False,Saliency_PTY'>
2,True,0.47078263651687224,FO,False,Saliency_PTY'>
3,True,-0.1794717819767658,FO,False,Saliency_PTY'>
4,True,0.3136432005541294,FO,False,Saliency_PTY'>
5,True,-0.3792451183692707,FO,False,Saliency_PTY'>
6,True,-0.27866164660835147,FO,False,Saliency_PTY'>
7,True,-0.2797224705077011,FO,False,Saliency_PTY'>
8,True,-0.026107146644556725,FO,False,Saliency_PTY'>
9,True,0.3182013880631822,FO,False,Saliency_PTY'>
10,True,0.166328751452885,FO,False,Saliency_PTY'>
11,True,-0.13459021302883484,FO,False,Saliency_PTY'>
12,True,-0.20686047017887763,FO,False,Saliency_PTY'>
13,True,-0.1321066771821855,FO,False,Saliency_PTY'>
14,True,-0.07194901064146067,FO,False,Saliency_PTY'>
15,True,0.4704721799769009,FO,False,Saliency_PTY'>
16,True,0.3646629450249788,FO,False,Saliency_PTY'>
17,True,0.32522637882145794,FO,False,Saliency_PTY'>
18,True,-0.14604855409079504,FO,False,Saliency_PTY'>
19,True,-0.40390767489693974,FO,False,Saliency_PTY'>
