,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.6094518254202481,FO,False,Saliency_PTY'>
1,True,-0.4373314826529519,FO,False,Saliency_PTY'>
2,True,-0.27275125929770794,FO,False,Saliency_PTY'>
3,True,0.6742051432971488,FO,False,Saliency_PTY'>
4,True,-0.3260629282042718,FO,False,Saliency_PTY'>
5,True,0.6843579099251704,FO,False,Saliency_PTY'>
6,True,0.6210860281484581,FO,False,Saliency_PTY'>
7,True,0.6500747599035228,FO,False,Saliency_PTY'>
8,True,-0.44460533146667197,FO,False,Saliency_PTY'>
9,True,0.6802674596624988,FO,False,Saliency_PTY'>
10,True,0.6372134942833696,FO,False,Saliency_PTY'>
11,True,0.6567299625604359,FO,False,Saliency_PTY'>
12,True,-0.2770215071588199,FO,False,Saliency_PTY'>
13,True,0.7367003858769292,FO,False,Saliency_PTY'>
14,True,-0.39689011587134826,FO,False,Saliency_PTY'>
15,True,-0.32809068851192086,FO,False,Saliency_PTY'>
16,True,0.6644966831005821,FO,False,Saliency_PTY'>
17,True,-0.3876895538241992,FO,False,Saliency_PTY'>
18,True,0.6702136316652632,FO,False,Saliency_PTY'>
19,True,0.5421315187532773,FO,False,Saliency_PTY'>
