,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.06966192584276382,0.08761002092758138,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.291944633794861,0.5261928655311676,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.1361898203787037,0.2334997819581084,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.1285630183105959,0.1880088391489618,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.23850931325740854,0.5589151450707335,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.15546377447538037,0.24380919859660533,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.05864655884890846,0.21937966016549731,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.14851318067431662,0.33912071325966964,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.07400753532673866,0.2630778279496769,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.12076241274661983,0.48988249628575026,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.07613977858017837,0.14552432640800653,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.10860888026063782,0.17691539876968648,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.1717909153961073,0.3299418262775937,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.12661195915126683,0.277626992942094,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.2510269337479647,0.5261744411459243,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.19187447320460313,0.29917159787595615,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.08517907313783735,0.3180997682038797,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.07976896844856254,0.3027898164052002,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.16691425713481994,0.3568066204155785,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.1771606701409747,0.2938466142922276,1000,random,uniform,Lime,10,1,LEFTIST'>
