,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.31134065487942125,0.3482987159833477,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,0.49938451244277715,0.6143110850605177,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,0.5021336438556891,0.6783943483681085,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,0.35667895064698674,0.5693489876389284,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,0.613762833524832,0.650516269824202,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,0.24626749978821555,0.3065550425832134,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,0.5151736851092729,0.5153113209472033,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,0.25610801728902594,0.4559558790706804,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,0.41901158374988956,0.5387210943495081,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,0.3306701490889741,0.5176012121643797,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,0.28825117521496246,0.30005374553341063,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,0.33045339420861775,0.5024209612055782,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,0.32190917713685324,0.5419798871184162,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,0.2809842303303961,0.49166820674418216,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,0.46680370177035113,0.6301914968771827,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,0.35786946941594516,0.5509175240210121,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,0.32511395944223265,0.34792417470984066,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,0.5160902819493597,0.5723349904898699,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,0.3457059671172111,0.5548173152605174,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,0.45078491359446027,0.5434728032988457,1000,random,uniform,SHAP,10,1,LEFTIST'>
