,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.010872019737658183,True,-0.20251989271346743,True,-0.13611491323539696,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.09473907466474732,True,-0.08347912864274817,True,-0.1652267823277215,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.035851821885556176,True,0.04001609548659296,True,-0.22792474197737697,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.24451481834017494,True,-0.09264720537503146,True,-0.15482845541325502,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.06205465531397085,True,-0.23493008578284488,True,-0.3624540671377257,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.19461981918632787,True,-0.08857424360225184,True,-0.19441424953582617,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.15689101296095645,True,-0.147538067346121,True,-0.08520397583865959,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.01717312968794959,True,-0.2441188393771103,True,-0.1045485283277425,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.24499076317586102,True,-0.3012263888212337,True,-0.20036613914051418,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.0064196931764964865,True,-0.5494724770411125,True,-0.26701908287667736,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.026104731313962258,True,-0.06220844872006778,True,-0.13575565979567503,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.07986870334041202,True,-0.03760936220926907,True,-0.28382249853492847,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.1530294872135559,True,-0.17364568977511619,True,-0.23224868926314937,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.0011195408901052695,True,-0.15829445180761723,True,-0.22410742346133214,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.07978423087977597,True,-0.22421408223453676,True,-0.3281176560936054,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.14826610389647796,True,-0.20893784138291152,True,-0.19033228177213274,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.07082637781481596,True,-0.021375359564815136,True,-0.11420751941353265,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.019003243700796327,True,-0.26402886667307846,True,-0.17564247624392643,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.08910162159734773,True,0.1016069993073455,True,-0.09939854131890298,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.32826791992006243,True,-0.43801580472175994,True,-0.2931231165155057,1000,random,uniform,Lime,10,1,LEFTIST'>
