,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.14911663373790052,True,-0.009814515510361525,True,,SG,True,Saliency_PTY'>
1,False,-0.07297737960021106,True,,True,,SG,True,Saliency_PTY'>
2,True,0.04827743319713263,True,,True,0.05041054118351346,SG,True,Saliency_PTY'>
3,False,-0.03634027576148262,True,,True,,SG,True,Saliency_PTY'>
4,False,-0.027067761881925397,True,,True,-0.08961676799733345,SG,True,Saliency_PTY'>
5,False,0.11436536633514335,True,,True,0.14584097256566478,SG,True,Saliency_PTY'>
6,False,-0.023043201163758506,True,,True,0.06968184253203602,SG,True,Saliency_PTY'>
7,False,0.0815826967874441,True,,True,0.06014592053763298,SG,True,Saliency_PTY'>
8,False,-0.036144494501293346,True,,True,0.014725078442515863,SG,True,Saliency_PTY'>
9,False,-0.048507732446541524,True,,True,,SG,True,Saliency_PTY'>
10,False,0.03940651241673521,True,,True,,SG,True,Saliency_PTY'>
11,False,0.0295621158424801,True,,True,0.04339316261353592,SG,True,Saliency_PTY'>
12,False,-0.09586439114429063,True,,True,,SG,True,Saliency_PTY'>
13,False,0.000980763997988912,True,,True,-0.010106934636641238,SG,True,Saliency_PTY'>
14,True,0.1966603834086266,True,,True,-0.0573192809840923,SG,True,Saliency_PTY'>
15,False,-0.0868135419313399,True,,True,,SG,True,Saliency_PTY'>
16,True,-0.21884159167063905,True,,True,-0.38535312402995947,SG,True,Saliency_PTY'>
17,False,-0.18439126290509297,True,,True,-0.008062432119919739,SG,True,Saliency_PTY'>
18,False,0.06450019081036663,True,,True,-0.09536364001037391,SG,True,Saliency_PTY'>
19,True,0.10875186920561682,True,,True,,SG,True,Saliency_PTY'>
