,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.19114902601383213,True,-0.07524890571944866,True,-0.18542332373940368,FO,True,Saliency_PTY'>
1,False,0.1186454736884471,True,0.34630120744352283,True,-0.043782753366923874,FO,True,Saliency_PTY'>
2,True,-0.2357719354813456,True,-0.2381663112860775,True,-0.23149769271842505,FO,True,Saliency_PTY'>
3,False,-0.06265333753572229,True,0.22754750400344617,True,-0.02500141212132733,FO,True,Saliency_PTY'>
4,False,-0.042052757861256514,True,-0.05077474610833824,True,-0.23979894332918159,FO,True,Saliency_PTY'>
5,False,0.02562669321802082,True,0.032425411854993966,True,-0.19187549029661785,FO,True,Saliency_PTY'>
6,True,-0.08051166775636677,True,-0.23851551039738497,True,-0.01786631523215862,FO,True,Saliency_PTY'>
7,False,0.09952407938074057,True,0.07876039537222322,True,0.06550393844281124,FO,True,Saliency_PTY'>
8,True,-0.23830396186915365,True,-0.17740517639645123,True,-0.22735541164552983,FO,True,Saliency_PTY'>
9,False,0.2090047805551996,True,-0.28142713016071547,True,-0.17115846002771562,FO,True,Saliency_PTY'>
10,False,0.10632228282715167,True,-0.10161715034241417,True,0.1989447826105682,FO,True,Saliency_PTY'>
11,False,0.0494870735868691,True,0.1180889316923789,True,-0.11893432451504679,FO,True,Saliency_PTY'>
12,False,0.0372130298562494,True,-0.04250457675154777,True,-0.2569477078857136,FO,True,Saliency_PTY'>
13,False,-0.012547684196591928,True,0.09807426787282184,True,-0.17471289795502037,FO,True,Saliency_PTY'>
14,False,0.0696298504841423,True,-0.1094308233601253,True,-0.16273270996959163,FO,True,Saliency_PTY'>
15,False,0.02666202869906664,True,-0.0524658680991966,True,0.003634240712095012,FO,True,Saliency_PTY'>
16,False,0.062222111025025256,True,-0.1715200886053987,True,-0.22790713613768393,FO,True,Saliency_PTY'>
17,False,-0.01672949102675837,True,0.08151309743148537,True,-0.12732146198700195,FO,True,Saliency_PTY'>
18,False,0.03128808368224166,True,0.0385987018620265,True,0.04934209086113813,FO,True,Saliency_PTY'>
19,False,0.07453077465888445,True,0.12084805123836986,True,0.057239829391990585,FO,True,Saliency_PTY'>
