,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.010633322163373208,True,-0.26512573537418943,True,-0.1421215002194913,authentic_opposing_information,100,TSEvo'>
1,False,-0.11951810777223709,True,0.04863363084746507,True,0.18633983669847795,authentic_opposing_information,100,TSEvo'>
2,False,-0.2336506948339946,True,-0.2766119956910184,True,-0.3422898970297628,authentic_opposing_information,100,TSEvo'>
3,False,0.13880733407926887,True,0.22346406694138618,True,0.3083701906093402,authentic_opposing_information,100,TSEvo'>
4,False,0.05777118660794537,True,-0.2161461788843262,True,0.09048832904768402,authentic_opposing_information,100,TSEvo'>
5,False,0.16902182245959665,True,-0.38935297984604045,True,0.17800475131575477,authentic_opposing_information,100,TSEvo'>
6,False,0.12754688793621388,True,0.3340696044493454,True,0.14314109290829807,authentic_opposing_information,100,TSEvo'>
7,False,0.0671194820158662,True,0.11612001612055488,True,-0.2738631858442707,authentic_opposing_information,100,TSEvo'>
8,False,0.14407004446539226,True,0.11729071986354232,True,-0.0900652640403372,authentic_opposing_information,100,TSEvo'>
9,False,0.03431535123492688,True,0.28085616809224834,True,-0.2241346497883115,authentic_opposing_information,100,TSEvo'>
10,False,0.05426291725715978,True,0.1674371761001087,True,-0.05959924802851217,authentic_opposing_information,100,TSEvo'>
11,False,-0.07228300597942106,True,-0.22500888537876268,True,-0.23354137069146938,authentic_opposing_information,100,TSEvo'>
12,False,0.06215113395685158,True,0.20099962833409915,True,0.19799029130730222,authentic_opposing_information,100,TSEvo'>
13,False,0.14601073467882272,True,-0.00029405007277160246,True,0.2039951000727276,authentic_opposing_information,100,TSEvo'>
14,False,0.2078524423380337,True,0.32564012050482705,True,0.34321184455569453,authentic_opposing_information,100,TSEvo'>
15,False,-0.38731285910357827,True,-0.4041989712124648,True,-0.4431666707726894,authentic_opposing_information,100,TSEvo'>
16,False,0.19518200066296673,True,-0.24501442417081748,True,-0.04669646704385008,authentic_opposing_information,100,TSEvo'>
17,False,-0.03987956475799232,True,-0.09928981111504268,True,-0.2360787428686671,authentic_opposing_information,100,TSEvo'>
18,False,-0.11678540934106302,True,0.02724311065187706,True,0.07802099044069608,authentic_opposing_information,100,TSEvo'>
19,False,0.0686207701071723,True,0.18027442960539708,True,0.07130257604237382,authentic_opposing_information,100,TSEvo'>
