,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.008333333333333333,0.05072654933138135,0.22933997050147492,authentic_opposing_information,100,TSEvo'>
1,True,0.31666666666666665,0.13769947052635742,0.7654129793510325,authentic_opposing_information,100,TSEvo'>
2,False,0.008333333333333333,0.050420572539163606,0.2194782448377581,authentic_opposing_information,100,TSEvo'>
3,False,0.0375,0.051302057221607605,0.255515302359882,authentic_opposing_information,100,TSEvo'>
4,False,0.008333333333333333,0.05371748734230566,0.2606268436578171,authentic_opposing_information,100,TSEvo'>
5,False,0.008333333333333333,0.04787424652879121,0.2376078539823009,authentic_opposing_information,100,TSEvo'>
6,True,0.32083333333333336,0.1417353294636506,0.8043030973451328,authentic_opposing_information,100,TSEvo'>
7,True,0.32083333333333336,0.1339437492802853,0.7602737831858408,authentic_opposing_information,100,TSEvo'>
8,False,0.4666666666666667,0.146926617048643,0.8261919247787611,authentic_opposing_information,100,TSEvo'>
9,True,0.3625,0.14089479196517768,0.7910471976401179,authentic_opposing_information,100,TSEvo'>
10,True,0.125,0.06833178121759348,0.35097437315634217,authentic_opposing_information,100,TSEvo'>
11,True,0.32916666666666666,0.1372972942811376,0.7570593657817111,authentic_opposing_information,100,TSEvo'>
12,False,0.029166666666666667,0.045277837449484805,0.20928466076696164,authentic_opposing_information,100,TSEvo'>
13,False,0.016666666666666666,0.05515397719369032,0.29064251474926256,authentic_opposing_information,100,TSEvo'>
14,True,0.020833333333333332,0.05473853068527499,0.2204240412979351,authentic_opposing_information,100,TSEvo'>
15,False,0.004166666666666667,0.054877119382306036,0.2758462389380531,authentic_opposing_information,100,TSEvo'>
16,False,0.0125,0.05041520302776228,0.22739030235988203,authentic_opposing_information,100,TSEvo'>
17,False,0.008333333333333333,0.04002215537057094,0.18932522123893802,authentic_opposing_information,100,TSEvo'>
18,True,0.32083333333333336,0.1401671781824891,0.7713560103244839,authentic_opposing_information,100,TSEvo'>
19,False,0.3125,0.13354368066067843,0.7326834439528023,authentic_opposing_information,100,TSEvo'>
