,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.0,0.04049889427321818,0.19996279761904762,authentic_opposing_information,100,TSEvo'>
1,False,0.11224489795918367,0.057211744374102466,0.37950635983560094,authentic_opposing_information,100,TSEvo'>
2,False,0.0,0.04157863863905325,0.20712647037981863,authentic_opposing_information,100,TSEvo'>
3,True,0.07142857142857142,0.0614496492635851,0.40684125212585037,authentic_opposing_information,100,TSEvo'>
4,True,0.09693877551020408,0.0538616529259545,0.3558850623582766,authentic_opposing_information,100,TSEvo'>
5,True,0.08673469387755102,0.04377375513941255,0.2862014597505669,authentic_opposing_information,100,TSEvo'>
6,True,0.17857142857142858,0.056891495290346115,0.36864348604024944,authentic_opposing_information,100,TSEvo'>
7,False,0.0,0.04074000410602889,0.19854113520408162,authentic_opposing_information,100,TSEvo'>
8,True,0.11224489795918367,0.06004605942230442,0.39436627515589573,authentic_opposing_information,100,TSEvo'>
9,False,0.07142857142857142,0.049167838025314825,0.3232211504393424,authentic_opposing_information,100,TSEvo'>
10,False,0.0,0.011788569446327099,0.06413203302154195,authentic_opposing_information,100,TSEvo'>
11,True,0.10714285714285714,0.05624198340820894,0.3686944178713152,authentic_opposing_information,100,TSEvo'>
12,False,0.0,0.039030508768127706,0.18583253613945577,authentic_opposing_information,100,TSEvo'>
13,False,0.0,0.040895012134467966,0.20049426020408162,authentic_opposing_information,100,TSEvo'>
14,False,0.0,0.03999847548799952,0.1815188314909297,authentic_opposing_information,100,TSEvo'>
15,False,0.12244897959183673,0.05471731422203501,0.3628140058106576,authentic_opposing_information,100,TSEvo'>
16,True,0.08163265306122448,0.06009882398519173,0.3936078337585034,authentic_opposing_information,100,TSEvo'>
17,False,0.0,0.03764612299162829,0.18742913832199548,authentic_opposing_information,100,TSEvo'>
18,True,0.1326530612244898,0.051135669306061456,0.3315031090561224,authentic_opposing_information,100,TSEvo'>
19,True,0.09183673469387756,0.050811657434595404,0.33182198660714285,authentic_opposing_information,100,TSEvo'>
