,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.03111111111111111,0.0599052173315334,0.3306041514041514,authentic_opposing_information,100,TSEvo'>
1,False,0.0044444444444444444,0.06386680856005231,0.3396424908424909,authentic_opposing_information,100,TSEvo'>
2,True,0.39111111111111113,0.11746657359656563,0.7246905982905983,authentic_opposing_information,100,TSEvo'>
3,False,0.0,0.05277564434682129,0.25843418803418805,authentic_opposing_information,100,TSEvo'>
4,True,0.008888888888888889,0.05245045686143019,0.2564913308913309,authentic_opposing_information,100,TSEvo'>
5,False,0.38666666666666666,0.13345996909339528,0.7875858363858365,authentic_opposing_information,100,TSEvo'>
6,False,0.0,0.05562394168147949,0.27747301587301587,authentic_opposing_information,100,TSEvo'>
7,False,0.0044444444444444444,0.04656003080609917,0.22845128205128204,authentic_opposing_information,100,TSEvo'>
8,True,0.4088888888888889,0.12863420199066555,0.7870495726495726,authentic_opposing_information,100,TSEvo'>
9,False,0.18666666666666668,0.10762538553281761,0.6085391941391942,authentic_opposing_information,100,TSEvo'>
10,False,0.03111111111111111,0.05059481717402839,0.26025006105006104,authentic_opposing_information,100,TSEvo'>
11,False,0.0044444444444444444,0.056389527683552765,0.2986090354090354,authentic_opposing_information,100,TSEvo'>
12,True,0.14666666666666667,0.06917888248111895,0.3834568986568987,authentic_opposing_information,100,TSEvo'>
13,False,0.0,0.03986398451979674,0.2057728937728938,authentic_opposing_information,100,TSEvo'>
14,False,0.0044444444444444444,0.039264425536279755,0.1929142857142857,authentic_opposing_information,100,TSEvo'>
15,True,0.29777777777777775,0.12090768744650432,0.7484503052503052,authentic_opposing_information,100,TSEvo'>
16,True,0.04,0.06668167102105185,0.3682656898656899,authentic_opposing_information,100,TSEvo'>
17,True,0.44,0.1335404775811644,0.8142749694749696,authentic_opposing_information,100,TSEvo'>
18,True,0.3022222222222222,0.1186351260724003,0.6720429792429793,authentic_opposing_information,100,TSEvo'>
19,True,0.19555555555555557,0.12092648521074752,0.6921064713064712,authentic_opposing_information,100,TSEvo'>
