,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.15833333333333333,0.10602408143934475,0.685353982300885,IG,True,Saliency_PTY'>
1,False,0.17916666666666667,0.19119382837326682,0.7228926991150442,IG,True,Saliency_PTY'>
2,True,0.31666666666666665,0.28551536042203846,0.5793620943952802,IG,True,Saliency_PTY'>
3,False,0.1875,0.1487053134297801,0.6280199115044247,IG,True,Saliency_PTY'>
4,False,0.0,0.0260754920635006,0.3471238938053097,IG,True,Saliency_PTY'>
5,False,0.0,0.09044734144891177,0.7282448377581121,IG,True,Saliency_PTY'>
6,False,0.19166666666666668,0.1263309315219966,0.531063790560472,IG,True,Saliency_PTY'>
7,False,0.0,0.066033634033712,0.576401179941003,IG,True,Saliency_PTY'>
8,False,0.15,0.08292973711291575,0.481063790560472,IG,True,Saliency_PTY'>
9,False,0.0,0.022513868162923955,0.3047658554572271,IG,True,Saliency_PTY'>
10,False,0.0,0.04054789676174881,0.5210914454277286,IG,True,Saliency_PTY'>
11,False,0.2833333333333333,0.21339184282499066,0.603816371681416,IG,True,Saliency_PTY'>
12,False,0.004166666666666667,0.01891061734962022,0.2461209439528024,IG,True,Saliency_PTY'>
13,False,0.20416666666666666,0.08062597480297713,0.4186578171091445,IG,True,Saliency_PTY'>
14,False,0.22083333333333333,0.15768603949913207,0.6811541297935103,IG,True,Saliency_PTY'>
15,False,0.125,0.10291867502076371,0.6760896017699115,IG,True,Saliency_PTY'>
16,False,0.2916666666666667,0.20844111595072878,0.6294303097345132,IG,True,Saliency_PTY'>
17,False,0.03333333333333333,0.05331368074003782,0.46857669616519176,IG,True,Saliency_PTY'>
18,False,0.0,0.07632442340561642,0.6434365781710916,IG,True,Saliency_PTY'>
19,False,0.19166666666666668,0.13094011156618213,0.5344229351032448,IG,True,Saliency_PTY'>
