,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.20833333333333334,0.10994448884185927,0.5766021386430679,authentic_opposing_information,100,TSEvo'>
1,False,0.0375,0.09806648560947723,0.5209273598820059,authentic_opposing_information,100,TSEvo'>
2,True,0.175,0.09221799979667662,0.47780512536873154,authentic_opposing_information,100,TSEvo'>
3,True,0.05,0.09998926041164281,0.5312205014749263,authentic_opposing_information,100,TSEvo'>
4,True,0.05,0.09959929805093784,0.5291556047197641,authentic_opposing_information,100,TSEvo'>
5,False,0.1375,0.08953726223988132,0.4634752949852507,authentic_opposing_information,100,TSEvo'>
6,False,0.25,0.128481579955474,0.687814343657817,authentic_opposing_information,100,TSEvo'>
7,True,0.32083333333333336,0.13105174883086418,0.7185601032448379,authentic_opposing_information,100,TSEvo'>
8,False,0.3416666666666667,0.13031404199006266,0.7138790560471977,authentic_opposing_information,100,TSEvo'>
9,True,0.26666666666666666,0.12799688632504025,0.691564343657817,authentic_opposing_information,100,TSEvo'>
10,False,0.09583333333333334,0.09167991508037562,0.4754793510324484,authentic_opposing_information,100,TSEvo'>
11,False,0.06666666666666667,0.10183424938242408,0.5429258849557521,authentic_opposing_information,100,TSEvo'>
12,False,0.0625,0.09831896651062627,0.5208517699115044,authentic_opposing_information,100,TSEvo'>
13,True,0.325,0.1260143715675773,0.6904563053097345,authentic_opposing_information,100,TSEvo'>
14,False,0.3458333333333333,0.13220603052904448,0.7220409292035398,authentic_opposing_information,100,TSEvo'>
15,False,0.17083333333333334,0.10552921874590279,0.5511154129793511,authentic_opposing_information,100,TSEvo'>
16,False,0.06666666666666667,0.100400722212837,0.534906895280236,authentic_opposing_information,100,TSEvo'>
17,False,0.0375,0.0975743352608857,0.5185176991150442,authentic_opposing_information,100,TSEvo'>
18,True,0.3541666666666667,0.1294152150124173,0.7053226401179942,authentic_opposing_information,100,TSEvo'>
19,False,0.16666666666666666,0.10915366359464837,0.5749446902654868,authentic_opposing_information,100,TSEvo'>
