,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.30833333333333335,0.13958638676784252,0.6511799410029498,FO,False,Saliency_PTY'>
1,False,0.16666666666666666,0.07245832869846673,0.3230088495575221,FO,False,Saliency_PTY'>
2,False,0.16666666666666666,0.16338708019219583,0.7359882005899705,FO,False,Saliency_PTY'>
3,False,0.16666666666666666,0.12157328017541282,0.6733038348082596,FO,False,Saliency_PTY'>
4,True,0.16666666666666666,0.12802546826216737,0.49262536873156343,FO,False,Saliency_PTY'>
5,False,0.16666666666666666,0.11505376773943506,0.5811209439528023,FO,False,Saliency_PTY'>
6,False,0.16666666666666666,0.12881434504785735,0.6290560471976401,FO,False,Saliency_PTY'>
7,True,0.16666666666666666,0.15515947987459827,0.6769911504424779,FO,False,Saliency_PTY'>
8,False,0.16666666666666666,0.12041390574020903,0.5737463126843658,FO,False,Saliency_PTY'>
9,False,0.16666666666666666,0.1520588398113619,0.7396755162241888,FO,False,Saliency_PTY'>
10,True,0.6666666666666666,0.545493464112704,0.9351032448377582,FO,False,Saliency_PTY'>
11,False,0.3333333333333333,0.12120378492233795,0.5663716814159291,FO,False,Saliency_PTY'>
12,False,0.29583333333333334,0.17308655774424775,0.7912979351032448,FO,False,Saliency_PTY'>
13,False,0.0,0.08799020466712583,0.5110619469026549,FO,False,Saliency_PTY'>
14,True,0.3333333333333333,0.18796349354586758,0.743362831858407,FO,False,Saliency_PTY'>
15,False,0.16666666666666666,0.12512823957006047,0.5958702064896755,FO,False,Saliency_PTY'>
16,False,0.16666666666666666,0.08825013758676689,0.4004424778761062,FO,False,Saliency_PTY'>
17,False,0.0,0.09311959214945958,0.4889380530973451,FO,False,Saliency_PTY'>
18,False,0.0,0.14273030106682824,0.7470501474926254,FO,False,Saliency_PTY'>
19,True,0.16666666666666666,0.17318599096772225,0.7286135693215339,FO,False,Saliency_PTY'>
