,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.22916666666666666,0.12606455405231487,0.6843630162241888,authentic_opposing_information,100,TSEvo'>
1,False,0.0125,0.058802213448824144,0.2758388643067847,authentic_opposing_information,100,TSEvo'>
2,True,0.13333333333333333,0.08458027741893306,0.43420538348082593,authentic_opposing_information,100,TSEvo'>
3,False,0.125,0.08304728952625402,0.4187131268436578,authentic_opposing_information,100,TSEvo'>
4,False,0.058333333333333334,0.07207460095808271,0.3569008112094395,authentic_opposing_information,100,TSEvo'>
5,False,0.075,0.0696308145953713,0.34043141592920356,authentic_opposing_information,100,TSEvo'>
6,False,0.008333333333333333,0.06541230845583441,0.31978982300884956,authentic_opposing_information,100,TSEvo'>
7,False,0.2375,0.11763326242062282,0.6320344764011799,authentic_opposing_information,100,TSEvo'>
8,True,0.06666666666666667,0.06996925064361623,0.34583702064896754,authentic_opposing_information,100,TSEvo'>
9,True,0.029166666666666667,0.06780144551200391,0.3322815265486726,authentic_opposing_information,100,TSEvo'>
10,True,0.25833333333333336,0.12518583229636368,0.6850534660766961,authentic_opposing_information,100,TSEvo'>
11,False,0.14166666666666666,0.08691447534020644,0.44516500737463127,authentic_opposing_information,100,TSEvo'>
12,False,0.0875,0.07565022899667771,0.3813578539823009,authentic_opposing_information,100,TSEvo'>
13,True,0.10833333333333334,0.08032680966737646,0.40371404867256644,authentic_opposing_information,100,TSEvo'>
14,True,0.17916666666666667,0.12086415504836803,0.6433591445427729,authentic_opposing_information,100,TSEvo'>
15,False,0.1875,0.10860954453194989,0.569612831858407,authentic_opposing_information,100,TSEvo'>
16,False,0.06666666666666667,0.07292936671321906,0.3626170722713864,authentic_opposing_information,100,TSEvo'>
17,True,0.1125,0.07308636128787883,0.3634799041297935,authentic_opposing_information,100,TSEvo'>
18,False,0.14583333333333334,0.11973767206687917,0.6395962389380531,authentic_opposing_information,100,TSEvo'>
19,True,0.30416666666666664,0.13529124501763898,0.7492044616519173,authentic_opposing_information,100,TSEvo'>
