,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.4533333333333333,,,FO,False,Saliency_PTY'>
1,False,0.4222222222222222,,,FO,False,Saliency_PTY'>
2,False,0.4255555555555556,,,FO,False,Saliency_PTY'>
3,False,0.4177777777777778,,,FO,False,Saliency_PTY'>
4,False,0.36666666666666664,,,FO,False,Saliency_PTY'>
5,False,0.4533333333333333,,,FO,False,Saliency_PTY'>
6,False,0.4622222222222222,,,FO,False,Saliency_PTY'>
7,False,0.2,,,FO,False,Saliency_PTY'>
8,True,0.33555555555555555,0.525,,FO,False,Saliency_PTY'>
9,False,0.3,,,FO,False,Saliency_PTY'>
10,False,0.42,,,FO,False,Saliency_PTY'>
11,False,0.3,,,FO,False,Saliency_PTY'>
12,False,0.41555555555555557,,,FO,False,Saliency_PTY'>
13,True,0.5444444444444444,0.6,,FO,False,Saliency_PTY'>
14,False,0.41333333333333333,,,FO,False,Saliency_PTY'>
15,False,0.36666666666666664,,,FO,False,Saliency_PTY'>
16,False,0.23333333333333334,,,FO,False,Saliency_PTY'>
17,False,0.3,,,FO,False,Saliency_PTY'>
18,False,0.5477777777777778,,,FO,False,Saliency_PTY'>
19,False,0.4166666666666667,,,FO,False,Saliency_PTY'>
