,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.025,0.10010583784818446,0.5935896017699115,GRAD,False,Saliency_PTY'>
1,False,0.09583333333333334,0.10952745925284259,0.608125,GRAD,False,Saliency_PTY'>
2,False,0.12083333333333333,0.11414594339964038,0.5950313421828909,GRAD,False,Saliency_PTY'>
3,False,0.0,0.01628360185166153,0.17688974926253687,GRAD,False,Saliency_PTY'>
4,False,0.075,0.10673622706578081,0.6096109882005899,GRAD,False,Saliency_PTY'>
5,False,0.0125,0.10414615781185836,0.6392994100294985,GRAD,False,Saliency_PTY'>
6,False,0.20416666666666666,0.1351649287138877,0.6491758849557522,GRAD,False,Saliency_PTY'>
7,False,0.041666666666666664,0.07326822951780042,0.4378521386430678,GRAD,False,Saliency_PTY'>
8,False,0.20416666666666666,0.14626428193585547,0.681248156342183,GRAD,False,Saliency_PTY'>
9,False,0.05,0.07654533297842356,0.42249262536873156,GRAD,False,Saliency_PTY'>
10,False,0.12916666666666668,0.10016758079611562,0.505556784660767,GRAD,False,Saliency_PTY'>
11,False,0.008333333333333333,0.08970169411510612,0.5794376843657817,GRAD,False,Saliency_PTY'>
12,False,0.0,0.039459563802139094,0.3433923303834808,GRAD,False,Saliency_PTY'>
13,False,0.10416666666666667,0.1292220725520448,0.6693141592920354,GRAD,False,Saliency_PTY'>
14,False,0.35,0.18988300566944855,0.7798783185840708,GRAD,False,Saliency_PTY'>
15,False,0.4,0.18690976460787947,0.7662297197640118,GRAD,False,Saliency_PTY'>
16,False,0.1375,0.09109197605984688,0.5664767699115045,GRAD,False,Saliency_PTY'>
17,False,0.029166666666666667,0.10644229038691679,0.6231637168141593,GRAD,False,Saliency_PTY'>
18,False,0.008333333333333333,0.05414877411950776,0.3093510324483776,GRAD,False,Saliency_PTY'>
19,True,0.425,0.23350901558252424,0.84758296460177,GRAD,False,Saliency_PTY'>
