,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.0,0.014191210231475468,0.17902619047619048,SG,False,Saliency_PTY'>
1,False,0.0,0.015984938970226792,0.1932404761904762,SG,False,Saliency_PTY'>
2,False,0.315,0.2842487619567603,0.7812309523809524,SG,False,Saliency_PTY'>
3,False,0.32,0.2444730986005875,0.79585,SG,False,Saliency_PTY'>
4,False,0.0,0.003388546737329684,0.19836309523809526,SG,False,Saliency_PTY'>
5,False,0.325,0.29916549829786493,0.8006607142857142,SG,False,Saliency_PTY'>
6,False,0.0,0.04537171772478266,0.2759107142857143,SG,False,Saliency_PTY'>
7,False,0.3675,0.3269910580323707,0.8149297619047621,SG,False,Saliency_PTY'>
8,True,0.355,0.3540842377538276,0.8332130952380952,SG,False,Saliency_PTY'>
9,False,0.0,0.032146361415394224,0.21727738095238094,SG,False,Saliency_PTY'>
10,False,0.0,0.005207866760929915,0.16011190476190476,SG,False,Saliency_PTY'>
11,False,0.0,0.03334768896912097,0.21250714285714287,SG,False,Saliency_PTY'>
12,False,0.0,0.005382502775945777,0.162525,SG,False,Saliency_PTY'>
13,False,0.325,0.2606240437154209,0.73845,SG,False,Saliency_PTY'>
14,False,0.3625,0.3074494602984142,0.8181214285714286,SG,False,Saliency_PTY'>
15,False,0.0,0.018085525016207967,0.1784202380952381,SG,False,Saliency_PTY'>
16,False,0.0,0.004713300471211541,0.2022797619047619,SG,False,Saliency_PTY'>
17,False,0.3125,0.29566484232526724,0.7951011904761905,SG,False,Saliency_PTY'>
18,False,0.0,0.01877680113392424,0.21926190476190477,SG,False,Saliency_PTY'>
19,False,0.0,0.020521217640993968,0.1880654761904762,SG,False,Saliency_PTY'>
