,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.4033333333333333,0.4180882668924873,0.5555638888888889,GS,True,Saliency_PTY'>
1,False,0.25333333333333335,0.26209630476713336,0.41281875,GS,True,Saliency_PTY'>
2,False,0.4011111111111111,0.38826532177090434,0.5252555555555556,GS,True,Saliency_PTY'>
3,False,0.34444444444444444,0.34554754732015763,0.4694666666666667,GS,True,Saliency_PTY'>
4,False,0.3477777777777778,0.360487448990732,0.5261208333333334,GS,True,Saliency_PTY'>
5,False,0.37777777777777777,0.3864623207997405,0.49154236111111105,GS,True,Saliency_PTY'>
6,False,0.46,0.4092657423356069,0.5546784722222223,GS,True,Saliency_PTY'>
7,True,0.27444444444444444,0.29231280012428956,0.44412777777777773,GS,True,Saliency_PTY'>
8,False,0.37555555555555553,0.3761897338854574,0.5239930555555555,GS,True,Saliency_PTY'>
9,False,0.3877777777777778,0.3726225916235937,0.5178368055555556,GS,True,Saliency_PTY'>
10,True,0.34555555555555556,0.36371044275212544,0.5050111111111112,GS,True,Saliency_PTY'>
11,True,0.41,0.40709431821796793,0.5717000000000001,GS,True,Saliency_PTY'>
12,False,0.3022222222222222,0.34096034237085443,0.4897361111111111,GS,True,Saliency_PTY'>
13,False,0.31,0.3089919200334469,0.4340805555555556,GS,True,Saliency_PTY'>
14,False,0.49,0.4767452673430281,0.6878277777777777,GS,True,Saliency_PTY'>
15,False,0.34,0.3371810640171002,0.5000749999999999,GS,True,Saliency_PTY'>
16,False,0.3088888888888889,0.31113232918433964,0.4640020833333333,GS,True,Saliency_PTY'>
17,True,0.2911111111111111,0.30583938846776587,0.4377819444444444,GS,True,Saliency_PTY'>
18,False,0.2866666666666667,0.2835244889028464,0.4162083333333334,GS,True,Saliency_PTY'>
19,False,0.22,0.2452978210132083,0.35560833333333336,GS,True,Saliency_PTY'>
