,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.34555555555555556,0.3977625544218056,0.5695809027777777,GRAD,True,Saliency_PTY'>
1,False,0.21666666666666667,0.18103000706880157,0.3254628472222222,GRAD,True,Saliency_PTY'>
2,False,0.11666666666666667,0.1384037585734043,0.2630652777777777,GRAD,True,Saliency_PTY'>
3,False,0.1388888888888889,0.08168146451869081,0.26865,GRAD,True,Saliency_PTY'>
4,False,0.17,0.07219242076797407,0.40119618055555556,GRAD,True,Saliency_PTY'>
5,False,0.21555555555555556,0.18939565849026924,0.4019951388888889,GRAD,True,Saliency_PTY'>
6,False,0.07111111111111111,0.04132966807163988,0.25379305555555554,GRAD,True,Saliency_PTY'>
7,True,0.43444444444444447,0.5337797474407994,0.6552944444444444,GRAD,True,Saliency_PTY'>
8,False,0.37,0.38512977832167633,0.5467159722222222,GRAD,True,Saliency_PTY'>
9,False,0.05333333333333334,0.02172125037963418,0.22306180555555552,GRAD,True,Saliency_PTY'>
10,False,0.17333333333333334,0.09696718724134325,0.30109548611111114,GRAD,True,Saliency_PTY'>
11,True,0.4633333333333333,0.49507492721279983,0.5997895833333333,GRAD,True,Saliency_PTY'>
12,True,0.16777777777777778,0.2466211191421642,0.35262986111111116,GRAD,True,Saliency_PTY'>
13,False,0.29888888888888887,0.19986933790226188,0.509267361111111,GRAD,True,Saliency_PTY'>
14,True,0.3788888888888889,0.3579882043280645,0.6262822916666666,GRAD,True,Saliency_PTY'>
15,False,0.06333333333333334,0.040828663578723244,0.2516152777777778,GRAD,True,Saliency_PTY'>
16,False,0.02,0.024111912104977533,0.22441076388888886,GRAD,True,Saliency_PTY'>
17,False,0.18444444444444444,0.11034104584029258,0.2931892361111111,GRAD,True,Saliency_PTY'>
18,False,0.0811111111111111,0.04977844645320479,0.2900083333333333,GRAD,True,Saliency_PTY'>
19,False,0.06111111111111111,0.060994549179677254,0.2206888888888889,GRAD,True,Saliency_PTY'>
