,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.11666666666666667,0.10155654738793521,0.519358407079646,FO,False,Saliency_PTY'>
1,True,0.1,0.1016610451853599,0.5094026548672566,FO,False,Saliency_PTY'>
2,True,0.125,0.10746928881129969,0.5342920353982301,FO,False,Saliency_PTY'>
3,True,0.12083333333333333,0.10590532986087076,0.5248893805309736,FO,False,Saliency_PTY'>
4,True,0.10416666666666667,0.09929121004562265,0.49225663716814166,FO,False,Saliency_PTY'>
5,True,0.125,0.09942269540555411,0.49446902654867253,FO,False,Saliency_PTY'>
6,True,0.1,0.09882424813703806,0.5110619469026548,FO,False,Saliency_PTY'>
7,True,0.09583333333333334,0.10404541485322202,0.5165929203539823,FO,False,Saliency_PTY'>
8,True,0.125,0.09876554698317379,0.49944690265486724,FO,False,Saliency_PTY'>
9,True,0.125,0.10522731238917882,0.5149336283185841,FO,False,Saliency_PTY'>
10,True,0.1,0.09946001047823201,0.5066371681415929,FO,False,Saliency_PTY'>
11,True,0.1125,0.10053519905314345,0.5099557522123893,FO,False,Saliency_PTY'>
12,True,0.1,0.09860679943980728,0.514933628318584,FO,False,Saliency_PTY'>
13,True,0.11666666666666667,0.0996709945558161,0.4988938053097345,FO,False,Saliency_PTY'>
14,True,0.125,0.10069084499024542,0.519358407079646,FO,False,Saliency_PTY'>
15,True,0.12083333333333333,0.10484701027972819,0.5293141592920354,FO,False,Saliency_PTY'>
16,True,0.11666666666666667,0.09598015061734237,0.49004424778761063,FO,False,Saliency_PTY'>
17,True,0.09583333333333334,0.09281204682582901,0.47676991150442477,FO,False,Saliency_PTY'>
18,True,0.0875,0.09831742187010697,0.5033185840707964,FO,False,Saliency_PTY'>
19,True,0.12083333333333333,0.10322424718615886,0.529867256637168,FO,False,Saliency_PTY'>
