,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.0,0.007760465065787416,0.19273690476190472,IG,True,Saliency_PTY'>
1,False,0.2125,0.16843680868920227,0.5808714285714286,IG,True,Saliency_PTY'>
2,True,0.5225,0.4549450392497473,0.8537226190476189,IG,True,Saliency_PTY'>
3,False,0.2925,0.24267085667830918,0.6815904761904762,IG,True,Saliency_PTY'>
4,False,0.195,0.07005078765837174,0.6637952380952381,IG,True,Saliency_PTY'>
5,True,0.8075,0.6535706994186922,0.9748404761904763,IG,True,Saliency_PTY'>
6,False,0.0075,0.027100448653030896,0.39766904761904764,IG,True,Saliency_PTY'>
7,True,0.6975,0.5733517424303538,0.9171940476190475,IG,True,Saliency_PTY'>
8,True,0.57,0.5808459715371573,0.8937035714285713,IG,True,Saliency_PTY'>
9,False,0.0025,0.011884316897158657,0.3019333333333333,IG,True,Saliency_PTY'>
10,False,0.16,0.07889732417104263,0.49953690476190477,IG,True,Saliency_PTY'>
11,False,0.0125,0.03279689566858469,0.3093571428571429,IG,True,Saliency_PTY'>
12,False,0.0,0.011619234819769666,0.21963095238095237,IG,True,Saliency_PTY'>
13,False,0.405,0.3591626276297461,0.7906035714285713,IG,True,Saliency_PTY'>
14,False,0.4425,0.3853249247410147,0.8393130952380952,IG,True,Saliency_PTY'>
15,False,0.0,0.003182267250679476,0.18977380952380954,IG,True,Saliency_PTY'>
16,False,0.1475,0.0811972721036698,0.604727380952381,IG,True,Saliency_PTY'>
17,True,0.3225,0.3412333065318031,0.7804499999999999,IG,True,Saliency_PTY'>
18,False,0.3075,0.2946858319007429,0.7406488095238095,IG,True,Saliency_PTY'>
19,False,0.0075,0.02376383786972224,0.264602380952381,IG,True,Saliency_PTY'>
