,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.28,0.2432404489884723,0.5946916666666666,GS,False,Saliency_PTY'>
1,False,0.1375,0.14052812494795872,0.5501880952380952,GS,False,Saliency_PTY'>
2,False,0.145,0.1453461336615945,0.580475,GS,False,Saliency_PTY'>
3,False,0.1525,0.1490219711194715,0.554127380952381,GS,False,Saliency_PTY'>
4,False,0.1475,0.14621514643473177,0.5237619047619048,GS,False,Saliency_PTY'>
5,True,0.3525,0.27552414943171516,0.6615416666666667,GS,False,Saliency_PTY'>
6,False,0.09,0.11981098480990283,0.5132630952380952,GS,False,Saliency_PTY'>
7,False,0.1225,0.13900603332548683,0.5368690476190476,GS,False,Saliency_PTY'>
8,True,0.375,0.3264476301920659,0.6653178571428571,GS,False,Saliency_PTY'>
9,False,0.145,0.15781918263858202,0.5017666666666667,GS,False,Saliency_PTY'>
10,True,0.2325,0.20702406986310068,0.5264202380952381,GS,False,Saliency_PTY'>
11,False,0.2475,0.18541752583130822,0.6142726190476191,GS,False,Saliency_PTY'>
12,False,0.165,0.16036600958698372,0.48969999999999997,GS,False,Saliency_PTY'>
13,False,0.3925,0.33488013575096964,0.6855869047619048,GS,False,Saliency_PTY'>
14,True,0.18,0.19710011523978502,0.5552119047619047,GS,False,Saliency_PTY'>
15,False,0.2025,0.16973192245462315,0.589895238095238,GS,False,Saliency_PTY'>
16,False,0.22,0.19678832520824452,0.577595238095238,GS,False,Saliency_PTY'>
17,False,0.0225,0.0794310224547355,0.45024761904761906,GS,False,Saliency_PTY'>
18,False,0.1325,0.13344803181077836,0.5042238095238096,GS,False,Saliency_PTY'>
19,True,0.3175,0.303383988460592,0.6608178571428571,GS,False,Saliency_PTY'>
