,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.22777777777777777,0.2886626603984655,0.36648819444444447,authentic_opposing_information,100,TSEvo'>
1,True,0.20777777777777778,0.269796472287099,0.33395520833333336,authentic_opposing_information,100,TSEvo'>
2,True,0.21555555555555556,0.2811638659861794,0.3437736111111111,authentic_opposing_information,100,TSEvo'>
3,True,0.19,0.265321136802137,0.33719375,authentic_opposing_information,100,TSEvo'>
4,True,0.27444444444444444,0.3201281258296336,0.424309375,authentic_opposing_information,100,TSEvo'>
5,False,0.22666666666666666,0.29143631441536744,0.3768680555555555,authentic_opposing_information,100,TSEvo'>
6,True,0.25222222222222224,0.3110589411080531,0.3984128472222222,authentic_opposing_information,100,TSEvo'>
7,True,0.2311111111111111,0.2912582938475853,0.3681760416666667,authentic_opposing_information,100,TSEvo'>
8,True,0.25333333333333335,0.3028176702263741,0.39161527777777777,authentic_opposing_information,100,TSEvo'>
9,False,0.27666666666666667,0.34087522553475785,0.4544600694444445,authentic_opposing_information,100,TSEvo'>
10,False,0.2288888888888889,0.29848268402859235,0.3690611111111112,authentic_opposing_information,100,TSEvo'>
11,True,0.30444444444444446,0.3519328551300551,0.47586631944444446,authentic_opposing_information,100,TSEvo'>
12,True,0.27555555555555555,0.3180178662105642,0.4112402777777778,authentic_opposing_information,100,TSEvo'>
13,True,0.20333333333333334,0.28503839404110654,0.3539715277777778,authentic_opposing_information,100,TSEvo'>
14,True,0.24888888888888888,0.3223309156867431,0.40817986111111115,authentic_opposing_information,100,TSEvo'>
15,False,0.18888888888888888,0.26017970507858174,0.30918090277777777,authentic_opposing_information,100,TSEvo'>
16,True,0.20333333333333334,0.2780255257094034,0.35017013888888887,authentic_opposing_information,100,TSEvo'>
17,True,0.22666666666666666,0.3005252510241036,0.3946052083333333,authentic_opposing_information,100,TSEvo'>
18,False,0.15,0.2440707483266034,0.28126284722222217,authentic_opposing_information,100,TSEvo'>
19,True,0.2088888888888889,0.2769621452402564,0.3494246527777778,authentic_opposing_information,100,TSEvo'>
