,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.37666666666666665,0.35919750973049347,0.5327048611111111,IG,False,Saliency_PTY'>
1,False,0.3211111111111111,0.24875212863844792,0.5020506944444444,IG,False,Saliency_PTY'>
2,False,0.28555555555555556,0.24855435940997408,0.4252597222222222,IG,False,Saliency_PTY'>
3,True,0.4711111111111111,0.46877432147029463,0.6238895833333333,IG,False,Saliency_PTY'>
4,False,0.4588888888888889,0.44759073504173225,0.6204611111111111,IG,False,Saliency_PTY'>
5,False,0.30666666666666664,0.19830555227508906,0.4458479166666666,IG,False,Saliency_PTY'>
6,False,0.38,0.3582136119232943,0.5315263888888889,IG,False,Saliency_PTY'>
7,True,0.38333333333333336,0.39705404632283103,0.5155951388888889,IG,False,Saliency_PTY'>
8,False,0.29555555555555557,0.23341221951946936,0.46680625,IG,False,Saliency_PTY'>
9,False,0.4488888888888889,0.3929265469136302,0.6117958333333333,IG,False,Saliency_PTY'>
10,False,0.39444444444444443,0.3465188850601589,0.5595784722222222,IG,False,Saliency_PTY'>
11,True,0.5144444444444445,0.4854453910724075,0.6604027777777778,IG,False,Saliency_PTY'>
12,False,0.2288888888888889,0.11738169056360835,0.3537576388888889,IG,False,Saliency_PTY'>
13,False,0.3888888888888889,0.2946682621241876,0.5273993055555556,IG,False,Saliency_PTY'>
14,True,0.5688888888888889,0.5797330160699398,0.7281722222222222,IG,False,Saliency_PTY'>
15,True,0.38666666666666666,0.36623937402270407,0.5265520833333334,IG,False,Saliency_PTY'>
16,True,0.32555555555555554,0.3508052984463414,0.4639756944444444,IG,False,Saliency_PTY'>
17,False,0.3433333333333333,0.3436304376769158,0.5101666666666667,IG,False,Saliency_PTY'>
18,False,0.4111111111111111,0.36659798850358555,0.5601770833333334,IG,False,Saliency_PTY'>
19,False,0.33444444444444443,0.3231344010856299,0.4657958333333333,IG,False,Saliency_PTY'>
