,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.16772661104205583,True,-0.07739961597456362,True,-0.09479877930023572,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.09653538548645567,True,-0.09683544132067415,True,0.03493630257338906,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.03693070683433315,True,0.18967380058257982,True,0.11769477453597944,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.008291911135149942,True,-0.2119371286027201,True,-0.21160959754590644,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.13882881209200604,True,-0.24343180286141772,True,0.20936047822095324,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.08030728759549087,True,0.05811241598236025,True,-0.12936891619597193,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.3037210407740941,True,-0.01944146589474148,True,-0.06497736459809626,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.06062219352251204,True,-0.07345542363867053,True,-0.15967611198407988,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.11734787936088754,True,-0.31282541559407506,True,-0.15147856426378994,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.26286748996489084,True,-0.19765775692208767,True,-0.01848605181080726,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.05559801682745938,True,0.04713124376667844,True,0.14039661149742858,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.045773740999581286,True,-0.20959709516275488,True,0.10867990733686649,50,NG,dtw,500,1,NativeGuideCF'>
12,False,0.15492947645493887,True,0.0016246523156211242,True,-0.0033107197405496114,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.18753519119819856,True,-0.0835205602642356,True,-0.03433432810856778,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.04846389634814613,True,0.052176277900393975,True,-0.07696657730854584,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.1808415222285147,True,0.10624538195969109,True,0.2472621261714492,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.2140867417021255,True,-0.28354533617637495,True,-0.024552033440651322,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.10503475577710086,True,-0.10517868700178734,True,0.025383631601033123,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.05593650382487424,True,-0.09009026023938138,True,-0.18003303753805133,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.06172724704076391,True,0.07588517447655699,True,-0.13030494285597694,50,NG,dtw,500,1,NativeGuideCF'>
