,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.1585497121399194,True,0.9461516483120918,True,0.6732973758745536,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.36902096438838206,True,0.38451942686079943,True,-0.5015579017833808,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,-0.18994389000530992,True,0.2292667513524549,True,0.6404000557568581,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.1125182984755233,True,0.572180532056857,True,0.5698589209847725,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.2940446614906353,True,0.2935985956307857,True,0.5247107541492253,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,-0.02768096212264154,True,0.07460603275762367,True,0.5299586674828839,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.37190131154103895,True,0.5000951335063009,True,0.49038752732750823,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.2957400147156465,True,0.5182743378417398,True,0.5442942206149903,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,-0.31163875380258677,True,0.09396958607294009,True,0.5325313111195236,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.30299883786922477,True,0.46063990221642886,True,0.39801695958701205,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.35969690307170227,True,0.6060842732494511,True,0.5426529579637089,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.3136754951584697,True,0.25374919581852334,True,-0.5143342739450575,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.05853982758307796,True,0.15828942282163666,True,-0.6416281749523641,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.05290830919982575,True,0.2224837602223853,True,0.5755814660939168,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.0679423119197977,True,0.23134466304311727,True,0.621402612378822,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.27272735506611373,True,0.46582314973421896,True,0.5377373179835615,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.33088720216483114,True,0.2905749849109461,True,0.5215952001337777,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.05869269901099862,True,0.3553130510993876,True,0.4955719829751674,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.19595744227937809,True,-0.013443773745041368,True,-0.5105576678816298,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.08189319906273387,True,0.053846404282505554,True,0.31703214196610285,1000,random,uniform,SHAP,10,1,LEFTIST'>
