,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.06997884286129108,True,-0.0874880778127938,True,-0.07162851817023766,SG,True,Saliency_PTY'>
1,False,0.10345886740387213,True,-0.1306592605591044,True,0.1744716288942838,SG,True,Saliency_PTY'>
2,False,0.06143793057581442,True,-0.007710871971183827,True,-0.1104518226667227,SG,True,Saliency_PTY'>
3,False,-0.03534666578164612,True,0.04933988651580458,True,0.13748112136753832,SG,True,Saliency_PTY'>
4,False,-0.14744435290798288,True,0.0838569445505285,True,0.055366931721811875,SG,True,Saliency_PTY'>
5,False,-0.256137295538663,True,0.006056970251358691,True,0.07740531987127904,SG,True,Saliency_PTY'>
6,False,-0.039200211008573,True,-0.0500819494993397,True,0.022359307718336142,SG,True,Saliency_PTY'>
7,False,0.010922026180343573,True,0.00772476302245539,True,0.0965704892115776,SG,True,Saliency_PTY'>
8,False,-0.06703183599140004,True,0.03641636838744032,True,0.052645532427097144,SG,True,Saliency_PTY'>
9,False,-0.11636165999318906,True,-0.04300561909250793,True,0.13565477316295543,SG,True,Saliency_PTY'>
10,False,0.022523594407506516,True,0.02020566033534238,True,0.1728871625488703,SG,True,Saliency_PTY'>
11,False,0.174611398296852,True,0.09809818456704009,True,0.0403176558776161,SG,True,Saliency_PTY'>
12,False,-0.08522742324467869,True,-0.06947524698195777,True,0.07656867094286142,SG,True,Saliency_PTY'>
13,False,0.12189469526739391,True,-0.04226142597297846,True,-0.025056262557637092,SG,True,Saliency_PTY'>
14,False,0.13577628180737067,True,0.16550547398899312,True,0.17579904119973822,SG,True,Saliency_PTY'>
15,False,0.089759414417714,True,-0.04488239343845238,True,0.048800100593013956,SG,True,Saliency_PTY'>
16,False,0.23778225886555615,True,0.07115312675782551,True,-0.06171018866302011,SG,True,Saliency_PTY'>
17,False,0.032919588412039985,True,-0.0852271104835946,True,0.20175192501423883,SG,True,Saliency_PTY'>
18,False,0.026760872651253445,True,-0.14719271052186142,True,0.041168296121956244,SG,True,Saliency_PTY'>
19,False,-0.06234125889754681,True,0.24080460084621463,True,-0.07661986557253045,SG,True,Saliency_PTY'>
