,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.041858883249893356,True,-0.10481300565164907,True,0.017782110790953123,SG,True,Saliency_PTY'>
1,False,-0.037028384663209436,True,-0.1836446519238199,True,0.1351330590398307,SG,True,Saliency_PTY'>
2,False,0.002818616418889016,True,0.09615982201450571,True,0.20274666887820375,SG,True,Saliency_PTY'>
3,False,-0.15539723711908568,True,-0.05205151109688046,True,-0.1316146245952775,SG,True,Saliency_PTY'>
4,False,-0.07375084548760426,True,-0.21035801848654373,True,-0.038285534851049574,SG,True,Saliency_PTY'>
5,False,0.19240988327294556,True,-0.08115505754789099,True,-0.17970300472719422,SG,True,Saliency_PTY'>
6,False,-0.25119127534719216,True,0.165428907789453,True,0.22626998383928065,SG,True,Saliency_PTY'>
7,False,0.0906736174141843,True,0.2824593615828207,True,-0.0729193691602859,SG,True,Saliency_PTY'>
8,False,-0.09699573377837468,True,0.3091438896807083,True,0.05483544178451358,SG,True,Saliency_PTY'>
9,False,-0.09048875766242948,True,-0.042786719215694366,True,-0.10842064346558832,SG,True,Saliency_PTY'>
10,False,-0.11673540097286737,True,-0.3003577934348707,True,-0.1699520928064162,SG,True,Saliency_PTY'>
11,False,-0.15610103524177837,True,0.10421261154541264,True,0.03413668668915879,SG,True,Saliency_PTY'>
12,False,0.04189617407560353,True,-0.017368448715584087,True,0.0023125532275586605,SG,True,Saliency_PTY'>
13,False,-0.1660706134042973,True,0.2174678287854178,True,0.17367118961968075,SG,True,Saliency_PTY'>
14,False,-0.053943503560228874,True,0.17503420449555457,True,0.057332222253989484,SG,True,Saliency_PTY'>
15,False,0.05276942142040686,True,-0.13300148181703897,True,0.19415008440611864,SG,True,Saliency_PTY'>
16,False,0.03140978937012147,True,-0.1417510733489878,True,-0.14198914334953597,SG,True,Saliency_PTY'>
17,False,-0.08961742375370704,True,-0.04255316350618208,True,-0.022766193318413463,SG,True,Saliency_PTY'>
18,False,-0.07859733588803154,True,0.04721271204725376,True,0.046776338645174484,SG,True,Saliency_PTY'>
19,False,0.19720593910622855,True,-0.14871594822870285,True,0.26516429542550163,SG,True,Saliency_PTY'>
