,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.06710159332392887,True,0.16020313420177665,True,0.04779234981543027,GS,True,Saliency_PTY'>
1,False,0.12042911721919479,True,-0.21373817032429604,True,0.2605531736111434,GS,True,Saliency_PTY'>
2,False,0.1808885149560053,True,0.22134032244492474,True,-0.0973862660965078,GS,True,Saliency_PTY'>
3,False,0.014751253054860608,True,-0.13091331697169492,True,0.0345754566890873,GS,True,Saliency_PTY'>
4,False,0.11379695082532659,True,-0.058772025462783636,True,-0.2349085679666908,GS,True,Saliency_PTY'>
5,False,-0.12696430572287504,True,0.01494265776320182,True,-0.07668681194597587,GS,True,Saliency_PTY'>
6,False,0.010467873883262462,True,0.09909730891438469,True,0.24169425371075415,GS,True,Saliency_PTY'>
7,False,-0.04199094971141869,True,-0.20837196559184745,True,-0.18593199607409283,GS,True,Saliency_PTY'>
8,False,-0.2474598790465897,True,-0.18309450867932348,True,0.3641819697890857,GS,True,Saliency_PTY'>
9,False,-0.13230755540957262,True,-0.24769266060654654,True,-0.17191178972524568,GS,True,Saliency_PTY'>
10,False,0.001356563803577653,True,0.05872795947920298,True,-0.07879599012308407,GS,True,Saliency_PTY'>
11,False,-0.038152233401869115,True,-0.2254016477873191,True,-0.20400690552466746,GS,True,Saliency_PTY'>
12,False,-0.027078699072546085,True,0.16025546540225588,True,0.24532994173723968,GS,True,Saliency_PTY'>
13,False,-0.26720256290005434,True,-0.2491131341734663,True,-0.1066031300106138,GS,True,Saliency_PTY'>
14,False,0.044737523727468004,True,0.1289514474456775,True,0.17696747568120863,GS,True,Saliency_PTY'>
15,False,-0.029858676484428786,True,-0.16670218254566047,True,0.18575348074530734,GS,True,Saliency_PTY'>
16,False,-0.12087123382948682,True,0.31009830526927173,True,-0.2032394560419019,GS,True,Saliency_PTY'>
17,False,-0.05819814488890369,True,-0.18466117689071435,True,0.11565124829879846,GS,True,Saliency_PTY'>
18,False,-0.25003575412131973,True,-0.25395937939483443,True,0.055385728450558176,GS,True,Saliency_PTY'>
19,False,-0.002101716022220352,True,0.08996294540188039,True,0.3114192594693156,GS,True,Saliency_PTY'>
